time,P,G_i,T2m,WS10m
20170420:0630,545.1,,21.45,2.55
20170420:0730,415.68,,21.17,2.76
20170420:0830,265.21,,20.83,3.1
20170420:0930,84.49,,20.19,3.17
20170420:1030,5.14,,18.63,2.55
20170420:1130,0.0,,16.87,2.14
20170420:1230,0.0,,15.03,2.0
20170420:1330,0.0,,13.17,2.07
20170420:1430,0.0,,12.28,2.21
20170420:1530,0.0,,12.1,2.41
20170420:1630,0.0,,11.28,2.34
20170420:1730,0.0,,10.58,2.28
20170420:1830,0.0,,10.19,2.21
20170420:1930,0.0,,11.1,0.97
20170420:2030,0.0,,11.16,0.62
20170420:2130,0.0,,10.63,0.48
20170420:2230,50.74,,10.02,0.9
20170420:2330,231.83,,9.9,1.1
20170421:0030,429.48,,13.84,2.07
20170421:0130,608.8,,15.59,3.59
20170421:0230,721.84,,16.42,4.55
20170421:0330,696.18,,17.15,4.83
20170421:0430,598.44,,15.81,4.83
20170421:0530,465.58,,15.13,4.62
20170421:0630,594.25,,15.52,4.0
20170421:0730,458.19,,17.76,4.28
20170421:0830,243.63,,17.31,4.07
20170421:0930,65.67,,16.07,3.59
20170421:1030,3.29,,15.05,2.62
20170421:1130,0.0,,13.55,1.86
20170421:1230,0.0,,12.21,1.24
20170421:1330,0.0,,10.55,1.31
20170421:1430,0.0,,9.88,1.24
20170421:1530,0.0,,10.45,0.9
20170421:1630,0.0,,10.0,0.55
20170421:1730,0.0,,9.7,0.48
20170421:1830,0.0,,9.38,0.69
20170421:1930,0.0,,9.22,0.97
20170421:2030,0.0,,8.8,1.17
20170421:2130,0.0,,8.57,1.17
20170421:2230,51.72,,8.86,1.03
20170421:2330,240.78,,10.07,0.62
20170422:0030,444.7,,13.33,1.1
20170422:0130,611.01,,15.86,1.86
20170422:0230,727.72,,17.7,2.55
20170422:0330,788.46,,18.87,2.83
20170422:0430,795.34,,19.65,3.1
20170422:0530,747.37,,20.18,3.38
20170422:0630,633.82,,20.51,3.59
20170422:0730,489.04,,20.34,3.72
20170422:0830,290.04,,20.07,3.86
20170422:0930,88.98,,19.53,3.66
20170422:1030,5.78,,18.17,2.76
20170422:1130,0.0,,16.33,2.76
20170422:1230,0.0,,14.98,2.97
20170422:1330,0.0,,13.97,3.1
20170422:1430,0.0,,13.23,3.1
20170422:1530,0.0,,12.65,3.31
20170422:1630,0.0,,12.31,3.52
20170422:1730,0.0,,12.04,3.59
20170422:1830,0.0,,11.59,3.45
20170422:1930,0.0,,11.22,3.03
20170422:2030,0.0,,10.67,3.03
20170422:2130,0.0,,10.32,3.17
20170422:2230,52.28,,10.28,3.24
20170422:2330,241.26,,12.2,3.38
20170423:0030,451.05,,14.72,4.34
20170423:0130,623.6,,16.72,5.24
20170423:0230,740.53,,18.74,5.66
20170423:0330,800.04,,20.46,5.93
20170423:0430,801.5,,21.8,5.93
20170423:0530,746.49,,22.76,5.79
20170423:0630,638.45,,23.31,5.59
20170423:0730,479.79,,23.57,5.03
20170423:0830,283.18,,23.4,5.03
20170423:0930,86.84,,22.8,4.28
20170423:1030,5.88,,21.28,3.66
20170423:1130,0.0,,19.28,3.52
20170423:1230,0.0,,18.03,3.79
20170423:1330,0.0,,17.35,4.28
20170423:1430,0.0,,16.78,4.55
20170423:1530,0.0,,16.36,4.83
20170423:1630,0.0,,16.02,4.97
20170423:1730,0.0,,15.66,4.83
20170423:1830,0.0,,15.32,4.76
20170423:1930,0.0,,14.84,4.55
20170423:2030,0.0,,14.42,4.28
20170423:2130,0.0,,13.94,3.79
20170423:2230,53.02,,13.74,3.79
20170423:2330,196.07,,14.9,3.66
20170424:0030,335.67,,16.49,4.34
20170424:0130,395.97,,18.07,4.41
20170424:0230,438.73,,19.21,4.14
20170424:0330,526.97,,19.9,3.79
20170424:0430,506.36,,20.61,3.1
20170424:0530,498.69,,21.06,2.28
20170424:0630,548.8,,21.91,1.79
20170424:0730,397.57,,23.0,1.52
20170424:0830,239.02,,23.08,1.72
20170424:0930,82.09,,22.81,1.86
20170424:1030,7.5,,21.82,1.66
20170424:1130,0.0,,20.19,1.86
20170424:1230,0.0,,18.11,2.21
20170424:1330,0.0,,16.46,2.55
20170424:1430,0.0,,15.97,2.62
20170424:1530,0.0,,15.05,2.55
20170424:1630,0.0,,13.91,2.34
20170424:1730,0.0,,12.75,2.14
20170424:1830,0.0,,11.96,2.07
20170424:1930,0.0,,11.11,2.21
20170424:2030,0.0,,10.8,2.34
20170424:2130,1.26,,11.13,2.62
20170424:2230,48.08,,11.52,2.97
20170424:2330,85.48,,13.75,3.86
20170425:0030,256.55,,13.93,4.41
20170425:0130,354.85,,14.98,4.97
20170425:0230,407.58,,16.51,5.03
20170425:0330,506.78,,18.05,5.03
20170425:0430,409.92,,19.11,4.83
20170425:0530,396.13,,19.03,4.48
20170425:0630,229.85,,19.13,4.28
20170425:0730,113.46,,15.2,4.07
20170425:0830,52.0,,14.0,3.86
20170425:0930,23.67,,13.14,3.1
20170425:1030,0.66,,12.58,3.24
20170425:1130,0.0,,11.88,3.1
20170425:1230,0.0,,11.34,3.03
20170425:1330,0.0,,10.97,2.62
20170425:1430,0.0,,10.81,2.21
20170425:1530,0.0,,10.62,1.79
20170425:1630,0.0,,10.37,1.59
20170425:1730,0.0,,9.68,1.79
20170425:1830,0.0,,8.52,2.0
20170425:1930,0.0,,7.68,2.07
20170425:2030,0.0,,6.85,2.07
20170425:2130,1.54,,5.9,2.14
20170425:2230,57.57,,5.54,2.14
20170425:2330,253.85,,8.32,1.86
20170426:0030,462.56,,11.67,2.76
20170426:0130,633.41,,14.19,3.86
20170426:0230,750.57,,16.07,4.28
20170426:0330,808.63,,17.45,4.28
20170426:0430,814.44,,18.4,3.79
20170426:0530,743.03,,19.01,3.66
20170426:0630,594.1,,19.32,3.72
20170426:0730,437.73,,18.91,3.66
20170426:0830,273.72,,18.69,3.66
20170426:0930,93.06,,18.2,3.38
20170426:1030,7.64,,17.0,2.21
20170426:1130,0.0,,15.37,1.72
20170426:1230,0.0,,13.08,1.52
20170426:1330,0.0,,11.85,1.24
20170426:1430,0.0,,11.5,1.17
20170426:1530,0.0,,11.72,0.9
20170426:1630,0.0,,11.23,0.9
20170426:1730,0.0,,10.93,0.83
20170426:1830,0.0,,9.36,1.31
20170426:1930,0.0,,11.2,1.1
20170426:2030,0.0,,9.8,1.45
20170426:2130,1.91,,8.38,1.66
20170426:2230,59.07,,7.55,1.86
20170426:2330,254.04,,9.78,1.45
20170427:0030,457.02,,14.96,1.93
20170427:0130,625.93,,17.24,3.03
20170427:0230,740.06,,18.96,3.52
20170427:0330,801.38,,20.28,4.21
20170427:0430,806.97,,21.05,4.62
20170427:0530,754.53,,21.51,4.62
20170427:0630,647.79,,21.82,4.69
20170427:0730,491.54,,21.71,4.62
20170427:0830,292.06,,21.57,4.48
20170427:0930,91.38,,21.02,3.59
20170427:1030,7.56,,19.35,2.48
20170427:1130,0.0,,17.1,2.48
20170427:1230,0.0,,15.23,2.41
20170427:1330,0.0,,13.34,2.41
20170427:1430,0.0,,11.59,2.48
20170427:1530,0.0,,10.24,2.48
20170427:1630,0.0,,9.23,2.41
20170427:1730,0.0,,8.58,2.55
20170427:1830,0.0,,8.21,2.69
20170427:1930,0.0,,8.11,2.76
20170427:2030,0.0,,7.76,2.69
20170427:2130,2.14,,7.33,2.55
20170427:2230,59.35,,7.29,2.28
20170427:2330,251.45,,10.1,1.79
20170428:0030,451.56,,15.18,2.14
20170428:0130,612.06,,17.76,2.34
20170428:0230,721.22,,20.24,2.76
20170428:0330,774.54,,22.28,2.97
20170428:0430,775.09,,23.88,3.17
20170428:0530,724.31,,24.97,3.38
20170428:0630,623.05,,25.64,3.72
20170428:0730,472.81,,25.79,4.07
20170428:0830,280.89,,25.64,3.93
20170428:0930,88.04,,24.95,2.69
20170428:1030,7.52,,23.28,1.93
20170428:1130,0.0,,20.91,1.86
20170428:1230,0.0,,17.95,1.79
20170428:1330,0.0,,16.32,1.86
20170428:1430,0.0,,15.22,1.86
20170428:1530,0.0,,14.5,1.86
20170428:1630,0.0,,14.17,1.72
20170428:1730,0.0,,13.59,1.79
20170428:1830,0.0,,13.23,1.72
20170428:1930,0.0,,14.84,1.59
20170428:2030,0.0,,13.66,1.66
20170428:2130,2.33,,12.62,1.72
20170428:2230,58.06,,12.52,1.52
20170428:2330,242.92,,14.27,1.03
20170429:0030,435.07,,18.3,1.17
20170429:0130,588.97,,20.65,1.45
20170429:0230,692.5,,22.8,1.72
20170429:0330,745.17,,24.79,2.0
20170429:0430,747.09,,26.44,2.21
20170429:0530,700.91,,27.58,2.55
20170429:0630,605.13,,28.25,2.97
20170429:0730,459.47,,28.5,3.17
20170429:0830,273.81,,28.21,3.24
20170429:0930,86.25,,27.34,2.76
20170429:1030,7.7,,25.43,2.55
20170429:1130,0.0,,23.23,2.55
20170429:1230,0.0,,21.25,2.21
20170429:1330,0.0,,19.07,2.0
20170429:1430,0.0,,17.87,2.0
20170429:1530,0.0,,16.52,2.28
20170429:1630,0.0,,15.22,2.62
20170429:1730,0.0,,14.53,2.76
20170429:1830,0.0,,13.77,2.55
20170429:1930,0.0,,13.36,2.62
20170429:2030,0.0,,12.85,2.41
20170429:2130,2.62,,12.54,2.21
20170429:2230,58.25,,12.5,2.07
20170429:2330,238.73,,15.08,1.66
20170430:0030,429.47,,20.18,2.48
20170430:0130,588.11,,22.21,3.38
20170430:0230,697.57,,24.06,3.93
20170430:0330,747.18,,25.75,3.79
20170430:0430,742.83,,27.16,3.38
20170430:0530,681.53,,28.18,3.24
20170430:0630,579.29,,28.75,3.1
20170430:0730,446.19,,28.75,2.9
20170430:0830,263.52,,28.5,2.34
20170430:0930,80.44,,28.11,1.52
20170430:1030,10.55,,27.05,0.69
20170430:1130,0.0,,25.58,0.48
20170430:1230,0.0,,21.45,1.66
20170430:1330,0.0,,19.34,2.34
20170430:1430,0.0,,17.58,2.21
20170430:1530,0.0,,16.45,2.07
20170430:1630,0.0,,15.61,1.93
20170430:1730,0.0,,14.95,1.93
20170430:1830,0.0,,14.44,2.14
20170430:1930,0.0,,14.25,2.07
20170430:2030,0.0,,13.92,2.07
20170430:2130,2.46,,13.52,2.0
20170430:2230,64.14,,13.66,1.86
20170430:2330,178.86,,16.47,1.52
20170501:0030,335.11,,20.86,1.79
20170501:0130,415.59,,23.38,2.48
20170501:0230,505.02,,24.77,2.83
20170501:0330,524.74,,26.07,2.9
20170501:0430,565.61,,26.92,3.1
20170501:0530,546.54,,27.46,3.45
20170501:0630,527.87,,27.62,3.66
20170501:0730,411.31,,27.7,3.24
20170501:0830,240.86,,27.47,3.31
20170501:0930,61.49,,26.85,2.97
20170501:1030,7.44,,25.17,2.34
20170501:1130,0.0,,23.37,2.48
20170501:1230,0.0,,21.65,2.83
20170501:1330,0.0,,20.55,2.97
20170501:1430,0.0,,19.48,2.97
20170501:1530,0.0,,18.63,2.97
20170501:1630,0.0,,17.49,2.9
20170501:1730,0.0,,16.55,2.76
20170501:1830,0.0,,15.73,2.62
20170501:1930,0.0,,14.81,2.48
20170501:2030,0.0,,13.83,2.34
20170501:2130,3.17,,12.98,2.34
20170501:2230,59.89,,12.55,2.07
20170501:2330,238.94,,15.36,1.45
20170502:0030,426.75,,19.55,1.72
20170502:0130,578.63,,21.98,2.07
20170502:0230,681.42,,24.19,2.41
20170502:0330,736.86,,25.95,2.9
20170502:0430,738.53,,27.05,3.31
20170502:0530,584.18,,27.63,3.66
20170502:0630,569.83,,27.4,3.79
20170502:0730,425.79,,27.05,3.93
20170502:0830,228.14,,26.56,4.0
20170502:0930,82.46,,25.63,3.66
20170502:1030,10.09,,24.31,3.03
20170502:1130,0.0,,22.36,2.48
20170502:1230,0.0,,20.94,2.48
20170502:1330,0.0,,19.75,2.83
20170502:1430,0.0,,18.75,2.83
20170502:1530,0.0,,17.75,2.62
20170502:1630,0.0,,16.7,2.69
20170502:1730,0.0,,15.82,2.62
20170502:1830,0.0,,14.91,2.48
20170502:1930,0.0,,14.28,2.62
20170502:2030,0.0,,13.68,2.62
20170502:2130,4.55,,13.17,2.62
20170502:2230,69.59,,13.44,2.83
20170502:2330,194.66,,15.13,2.97
20170503:0030,327.02,,16.94,4.07
20170503:0130,456.1,,18.36,4.48
20170503:0230,564.43,,19.75,5.03
20170503:0330,477.41,,21.15,5.66
20170503:0430,331.07,,22.36,6.21
20170503:0530,222.71,,22.72,6.14
20170503:0630,179.86,,22.69,5.72
20170503:0730,109.92,,22.36,4.9
20170503:0830,31.88,,21.92,4.41
20170503:0930,16.65,,21.0,3.93
20170503:1030,0.0,,20.04,3.93
20170503:1130,0.0,,18.9,4.0
20170503:1230,0.0,,17.65,3.45
20170503:1330,0.0,,16.33,2.83
20170503:1430,0.0,,15.74,1.93
20170503:1530,0.0,,15.34,1.1
20170503:1630,0.0,,15.19,1.52
20170503:1730,0.0,,14.97,1.72
20170503:1830,0.0,,14.74,1.52
20170503:1930,0.0,,14.82,2.14
20170503:2030,0.0,,14.57,1.93
20170503:2130,2.46,,14.27,1.45
20170503:2230,52.24,,13.93,1.1
20170503:2330,197.92,,14.93,1.31
20170504:0030,383.83,,16.55,2.34
20170504:0130,496.92,,18.51,3.86
20170504:0230,502.1,,20.09,4.34
20170504:0330,514.34,,21.07,4.55
20170504:0430,481.55,,21.5,4.9
20170504:0530,528.06,,21.81,4.76
20170504:0630,331.52,,22.36,4.41
20170504:0730,287.02,,21.93,3.93
20170504:0830,165.53,,22.01,3.52
20170504:0930,75.87,,21.56,2.9
20170504:1030,8.91,,20.88,1.93
20170504:1130,0.0,,19.44,1.52
20170504:1230,0.0,,17.41,1.24
20170504:1330,0.0,,15.51,1.38
20170504:1430,0.0,,14.18,1.59
20170504:1530,0.0,,13.13,1.72
20170504:1630,0.0,,12.36,1.72
20170504:1730,0.0,,11.59,1.66
20170504:1830,0.0,,11.08,1.45
20170504:1930,0.0,,10.76,1.45
20170504:2030,0.0,,10.8,1.24
20170504:2130,3.11,,10.97,1.1
20170504:2230,53.42,,11.97,1.17
20170504:2330,167.37,,13.87,1.93
20170505:0030,342.46,,15.86,2.9
20170505:0130,586.18,,18.08,3.79
20170505:0230,698.1,,20.55,4.76
20170505:0330,738.24,,22.46,5.93
20170505:0430,659.56,,23.28,7.1
20170505:0530,691.66,,22.35,7.66
20170505:0630,610.99,,21.19,7.24
20170505:0730,445.12,,21.19,5.38
20170505:0830,233.8,,20.63,5.31
20170505:0930,82.6,,19.71,3.93
20170505:1030,10.68,,18.3,2.69
20170505:1130,0.0,,16.82,2.07
20170505:1230,0.0,,15.19,1.45
20170505:1330,0.0,,14.51,1.03
20170505:1430,0.0,,14.99,0.55
20170505:1530,0.0,,14.51,0.34
20170505:1630,0.0,,14.1,0.62
20170505:1730,0.0,,13.73,0.69
20170505:1830,0.0,,13.44,0.48
20170505:1930,0.0,,10.31,1.59
20170505:2030,0.0,,9.15,1.79
20170505:2130,6.2,,8.77,1.79
20170505:2230,73.29,,8.78,1.79
20170505:2330,247.59,,11.55,1.59
20170506:0030,442.05,,15.51,2.28
20170506:0130,602.74,,17.4,3.52
20170506:0230,718.41,,19.16,4.21
20170506:0330,759.28,,20.77,4.69
20170506:0430,761.43,,21.94,4.69
20170506:0530,725.05,,22.78,4.55
20170506:0630,618.9,,23.37,4.28
20170506:0730,469.84,,23.66,4.21
20170506:0830,279.19,,23.46,4.14
20170506:0930,93.15,,22.78,3.72
20170506:1030,11.43,,21.25,3.24
20170506:1130,0.0,,19.08,2.97
20170506:1230,0.0,,17.51,2.69
20170506:1330,0.0,,16.31,2.48
20170506:1430,0.0,,14.83,2.28
20170506:1530,0.0,,13.35,2.28
20170506:1630,0.0,,12.18,2.21
20170506:1730,0.0,,11.34,2.14
20170506:1830,0.0,,10.76,2.07
20170506:1930,0.0,,11.09,1.79
20170506:2030,0.0,,11.25,1.59
20170506:2130,5.28,,11.2,1.45
20170506:2230,66.25,,10.98,1.38
20170506:2330,251.28,,12.93,1.03
20170507:0030,440.77,,17.72,1.45
20170507:0130,593.67,,20.39,1.93
20170507:0230,699.21,,22.55,2.48
20170507:0330,750.3,,24.26,2.62
20170507:0430,746.23,,25.52,2.69
20170507:0530,693.05,,26.38,2.76
20170507:0630,589.48,,26.86,3.03
20170507:0730,451.78,,27.02,3.38
20170507:0830,268.94,,26.61,3.31
20170507:0930,94.89,,25.7,2.76
20170507:1030,14.62,,23.93,2.34
20170507:1130,0.0,,22.17,2.28
20170507:1230,0.0,,20.62,2.14
20170507:1330,0.0,,18.85,2.0
20170507:1430,0.0,,17.64,1.86
20170507:1530,0.0,,17.34,1.66
20170507:1630,0.0,,16.84,1.59
20170507:1730,0.0,,15.96,1.66
20170507:1830,0.0,,15.29,1.72
20170507:1930,0.0,,16.13,1.38
20170507:2030,0.0,,15.83,1.38
20170507:2130,1.63,,17.03,0.97
20170507:2230,41.52,,15.33,1.38
20170507:2330,91.28,,16.27,1.1
20170508:0030,227.14,,18.62,1.59
20170508:0130,333.97,,19.59,2.14
20170508:0230,353.07,,20.68,2.62
20170508:0330,264.32,,21.26,2.48
20170508:0430,212.77,,21.08,1.86
20170508:0530,146.61,,20.98,1.52
20170508:0630,190.54,,20.3,1.86
20170508:0730,177.59,,21.57,2.14
20170508:0830,175.47,,20.91,2.48
20170508:0930,53.53,,20.0,2.62
20170508:1030,4.56,,18.92,2.07
20170508:1130,0.0,,17.87,2.07
20170508:1230,0.0,,16.56,2.14
20170508:1330,0.0,,15.23,2.07
20170508:1430,0.0,,14.05,1.66
20170508:1530,0.0,,13.07,1.31
20170508:1630,0.0,,12.32,1.17
20170508:1730,0.0,,11.88,1.1
20170508:1830,0.0,,11.88,0.97
20170508:1930,0.0,,11.4,1.31
20170508:2030,0.0,,11.11,1.31
20170508:2130,6.08,,10.44,1.31
20170508:2230,69.63,,10.38,0.97
20170508:2330,209.79,,12.91,0.48
20170509:0030,377.98,,15.13,0.48
20170509:0130,546.38,,16.95,1.1
20170509:0230,676.93,,18.79,1.24
20170509:0330,736.13,,20.5,1.93
20170509:0430,737.68,,21.9,2.41
20170509:0530,692.49,,22.83,2.34
20170509:0630,589.68,,23.36,1.72
20170509:0730,446.28,,23.84,1.66
20170509:0830,266.48,,23.8,1.1
20170509:0930,88.72,,23.57,1.38
20170509:1030,11.67,,22.62,1.59
20170509:1130,0.0,,20.91,2.07
20170509:1230,0.0,,19.21,2.34
20170509:1330,0.0,,17.96,2.41
20170509:1430,0.0,,16.76,2.28
20170509:1530,0.0,,15.44,2.21
20170509:1630,0.0,,14.55,2.48
20170509:1730,0.0,,14.23,2.69
20170509:1830,0.0,,14.27,2.9
20170509:1930,0.0,,13.74,2.48
20170509:2030,0.0,,13.55,2.62
20170509:2130,5.87,,13.31,2.62
20170509:2230,64.68,,13.42,2.34
20170509:2330,236.71,,15.86,2.28
20170510:0030,424.43,,18.55,3.17
20170510:0130,567.21,,20.81,3.66
20170510:0230,644.88,,22.87,3.86
20170510:0330,718.13,,24.55,3.45
20170510:0430,728.83,,26.06,3.72
20170510:0530,684.59,,27.3,3.93
20170510:0630,582.69,,28.19,4.0
20170510:0730,443.82,,28.1,4.48
20170510:0830,249.31,,28.08,4.55
20170510:0930,81.57,,27.39,3.72
20170510:1030,12.07,,26.06,2.48
20170510:1130,0.0,,24.2,2.14
20170510:1230,0.0,,22.13,1.59
20170510:1330,0.0,,21.09,1.17
20170510:1430,0.0,,19.84,1.38
20170510:1530,0.0,,19.15,1.38
20170510:1630,0.0,,17.98,1.59
20170510:1730,0.0,,17.07,1.66
20170510:1830,0.0,,17.44,1.52
20170510:1930,0.0,,15.91,2.14
20170510:2030,0.0,,15.95,2.34
20170510:2130,7.48,,15.94,2.28
20170510:2230,72.41,,16.33,2.14
20170510:2330,182.95,,18.89,1.72
20170511:0030,318.45,,22.1,2.28
20170511:0130,475.37,,23.83,2.83
20170511:0230,581.71,,25.59,2.9
20170511:0330,585.22,,27.43,2.97
20170511:0430,550.76,,28.63,3.45
20170511:0530,455.29,,29.12,3.79
20170511:0630,364.61,,29.21,4.07
20170511:0730,252.61,,29.23,3.59
20170511:0830,136.74,,28.54,3.66
20170511:0930,61.38,,27.37,3.66
20170511:1030,7.93,,25.92,3.38
20170511:1130,0.0,,24.32,2.9
20170511:1230,0.0,,23.12,2.9
20170511:1330,0.0,,22.3,3.38
20170511:1430,0.0,,21.4,3.59
20170511:1530,0.0,,20.3,3.03
20170511:1630,0.0,,19.28,1.93
20170511:1730,0.0,,17.94,1.38
20170511:1830,0.0,,16.95,1.31
20170511:1930,0.0,,18.34,0.9
20170511:2030,0.0,,15.71,1.93
20170511:2130,6.56,,15.05,2.62
20170511:2230,65.9,,15.34,2.76
20170511:2330,241.54,,17.23,2.69
20170512:0030,431.84,,19.4,3.24
20170512:0130,585.17,,21.34,3.38
20170512:0230,691.24,,23.2,3.79
20170512:0330,747.94,,24.68,4.34
20170512:0430,751.13,,25.61,4.55
20170512:0530,699.73,,26.17,4.48
20170512:0630,563.7,,26.57,4.41
20170512:0730,442.83,,27.39,4.0
20170512:0830,268.08,,27.33,4.62
20170512:0930,89.48,,26.71,4.76
20170512:1030,12.96,,25.44,4.14
20170512:1130,0.0,,23.6,4.07
20170512:1230,0.0,,22.29,4.07
20170512:1330,0.0,,21.48,4.55
20170512:1430,0.0,,20.97,5.03
20170512:1530,0.0,,20.43,5.31
20170512:1630,0.0,,19.96,5.38
20170512:1730,0.0,,19.56,5.52
20170512:1830,0.0,,19.27,5.38
20170512:1930,0.0,,19.28,5.24
20170512:2030,0.0,,18.88,4.55
20170512:2130,6.78,,18.49,3.93
20170512:2230,64.83,,18.37,2.69
20170512:2330,233.37,,19.89,2.62
20170513:0030,430.88,,21.75,4.9
20170513:0130,602.51,,22.96,6.07
20170513:0230,724.08,,23.54,6.48
20170513:0330,781.41,,24.05,6.41
20170513:0430,785.79,,24.41,6.14
20170513:0530,732.37,,24.65,5.45
20170513:0630,608.19,,24.8,4.55
20170513:0730,474.13,,25.0,4.41
20170513:0830,287.17,,24.63,4.07
20170513:0930,96.16,,23.85,3.59
20170513:1030,14.33,,22.58,2.55
20170513:1130,0.0,,20.71,2.28
20170513:1230,0.0,,18.92,2.34
20170513:1330,0.0,,17.39,2.28
20170513:1430,0.0,,15.62,1.72
20170513:1530,0.0,,16.05,1.1
20170513:1630,0.0,,15.99,0.83
20170513:1730,0.0,,15.48,0.69
20170513:1830,0.0,,15.16,0.55
20170513:1930,0.0,,15.46,0.83
20170513:2030,0.0,,15.22,0.76
20170513:2130,9.24,,15.0,0.55
20170513:2230,76.2,,15.02,0.55
20170513:2330,228.44,,15.54,0.48
20170514:0030,389.61,,20.06,1.24
20170514:0130,498.45,,22.04,2.0
20170514:0230,564.3,,23.27,2.21
20170514:0330,628.26,,24.25,1.79
20170514:0430,649.4,,25.12,1.59
20170514:0530,581.1,,25.82,1.93
20170514:0630,573.12,,26.11,2.21
20170514:0730,424.14,,25.83,2.28
20170514:0830,255.4,,25.57,2.14
20170514:0930,92.22,,25.22,1.86
20170514:1030,17.7,,24.31,1.03
20170514:1130,0.0,,22.96,0.97
20170514:1230,0.0,,20.89,1.72
20170514:1330,0.0,,19.4,2.69
20170514:1430,0.0,,18.07,3.03
20170514:1530,0.0,,16.94,2.48
20170514:1630,0.0,,15.81,2.0
20170514:1730,0.0,,14.58,1.66
20170514:1830,0.0,,13.75,1.45
20170514:1930,0.0,,12.77,1.86
20170514:2030,0.0,,12.41,1.72
20170514:2130,8.16,,12.02,1.72
20170514:2230,73.58,,12.69,1.45
20170514:2330,236.04,,16.11,1.03
20170515:0030,398.84,,19.28,1.24
20170515:0130,433.1,,21.48,1.45
20170515:0230,574.78,,22.79,1.59
20170515:0330,556.44,,24.24,1.45
20170515:0430,526.58,,24.91,1.31
20170515:0530,437.56,,25.32,1.45
20170515:0630,260.45,,25.43,1.72
20170515:0730,160.05,,22.52,2.97
20170515:0830,95.69,,21.53,1.24
20170515:0930,55.26,,21.26,1.24
20170515:1030,11.61,,20.76,1.52
20170515:1130,0.0,,19.91,1.17
20170515:1230,0.0,,18.57,1.03
20170515:1330,0.0,,17.41,1.86
20170515:1430,0.0,,16.7,2.55
20170515:1530,0.0,,15.71,2.41
20170515:1630,0.0,,14.94,2.21
20170515:1730,0.0,,14.05,2.14
20170515:1830,0.0,,13.14,1.93
20170515:1930,0.0,,12.36,1.52
20170515:2030,0.0,,11.91,1.52
20170515:2130,8.18,,11.54,1.59
20170515:2230,69.29,,11.96,1.45
20170515:2330,241.88,,15.17,1.45
20170516:0030,427.65,,17.94,2.21
20170516:0130,581.35,,20.15,3.24
20170516:0230,687.78,,22.0,3.79
20170516:0330,741.1,,23.5,4.0
20170516:0430,737.87,,24.57,3.93
20170516:0530,682.94,,25.3,3.66
20170516:0630,588.81,,25.65,3.24
20170516:0730,421.61,,25.7,3.03
20170516:0830,256.19,,25.55,2.97
20170516:0930,88.07,,25.03,2.97
20170516:1030,14.86,,24.0,2.62
20170516:1130,0.0,,22.24,2.48
20170516:1230,0.0,,20.85,2.48
20170516:1330,0.0,,19.8,2.48
20170516:1430,0.0,,18.85,2.62
20170516:1530,0.0,,18.0,2.76
20170516:1630,0.0,,17.34,2.83
20170516:1730,0.0,,16.73,2.9
20170516:1830,0.0,,16.24,2.9
20170516:1930,0.0,,16.02,2.62
20170516:2030,0.0,,15.36,2.48
20170516:2130,8.16,,15.1,2.62
20170516:2230,67.85,,15.48,2.55
20170516:2330,235.33,,18.17,2.55
20170517:0030,419.16,,20.57,4.0
20170517:0130,571.55,,22.63,4.83
20170517:0230,677.1,,24.56,5.31
20170517:0330,730.18,,26.21,5.45
20170517:0430,731.0,,27.5,5.45
20170517:0530,681.22,,28.44,5.45
20170517:0630,581.95,,29.05,5.45
20170517:0730,438.13,,29.32,5.1
20170517:0830,261.96,,29.13,5.1
20170517:0930,89.08,,28.54,4.83
20170517:1030,14.78,,27.31,4.0
20170517:1130,0.0,,25.45,3.59
20170517:1230,0.0,,23.88,3.45
20170517:1330,0.0,,22.82,3.52
20170517:1430,0.0,,21.95,3.72
20170517:1530,0.0,,21.16,3.79
20170517:1630,0.0,,20.43,3.59
20170517:1730,0.0,,19.76,3.45
20170517:1830,0.0,,19.18,3.31
20170517:1930,0.0,,18.73,2.69
20170517:2030,0.0,,18.13,2.48
20170517:2130,8.53,,17.57,2.48
20170517:2230,67.22,,17.76,2.34
20170517:2330,232.57,,20.0,2.62
20170518:0030,414.15,,22.11,3.86
20170518:0130,564.23,,23.97,4.41
20170518:0230,667.57,,25.87,4.76
20170518:0330,721.2,,27.56,5.03
20170518:0430,723.62,,28.91,5.31
20170518:0530,674.81,,29.9,5.45
20170518:0630,577.61,,30.5,5.52
20170518:0730,434.5,,31.04,4.9
20170518:0830,259.97,,30.97,4.97
20170518:0930,88.8,,30.39,4.83
20170518:1030,15.08,,29.17,4.07
20170518:1130,0.0,,27.41,3.72
20170518:1230,0.0,,26.0,3.38
20170518:1330,0.0,,25.0,3.31
20170518:1430,0.0,,24.15,3.24
20170518:1530,0.0,,23.43,3.24
20170518:1630,0.0,,22.72,2.9
20170518:1730,0.0,,21.93,2.69
20170518:1830,0.0,,21.06,2.55
20170518:1930,0.0,,20.0,2.28
20170518:2030,0.0,,19.3,2.28
20170518:2130,10.67,,18.45,2.28
20170518:2230,78.13,,18.92,2.14
20170518:2330,197.92,,21.08,2.14
20170519:0030,346.49,,23.2,3.17
20170519:0130,462.84,,25.21,3.79
20170519:0230,566.43,,27.0,4.14
20170519:0330,657.32,,28.63,4.41
20170519:0430,623.47,,29.98,4.34
20170519:0530,515.91,,30.77,4.14
20170519:0630,353.25,,31.0,4.0
20170519:0730,239.12,,30.82,3.79
20170519:0830,153.25,,30.22,3.24
