time,P,G_i,T2m,WS10m
20120208:0930,15.83,,1.78,1.93
20120208:1030,0.0,,0.34,1.93
20120208:1130,0.0,,-0.96,1.72
20120208:1230,0.0,,-2.26,1.38
20120208:1330,0.0,,-2.38,1.03
20120208:1430,0.0,,-2.97,1.17
20120208:1530,0.0,,-3.75,1.45
20120208:1630,0.0,,-3.93,1.38
20120208:1730,0.0,,-4.25,1.38
20120208:1830,0.0,,-4.94,1.59
20120208:1930,0.0,,-6.04,1.66
20120208:2030,0.0,,-6.21,1.86
20120208:2130,0.0,,-6.14,1.93
20120208:2230,0.0,,-6.01,1.93
20120208:2330,67.35,,-6.0,1.86
20120209:0030,292.06,,-4.76,1.52
20120209:0130,540.57,,-0.71,1.86
20120209:0230,664.61,,1.95,2.41
20120209:0330,574.74,,3.41,2.41
20120209:0430,397.61,,3.98,1.93
20120209:0530,357.84,,4.15,1.52
20120209:0630,323.76,,4.12,1.1
20120209:0730,238.55,,4.0,0.83
20120209:0830,92.2,,3.85,0.76
20120209:0930,10.71,,3.31,0.9
20120209:1030,0.0,,2.07,1.24
20120209:1130,0.0,,0.55,1.45
20120209:1230,0.0,,-0.33,1.31
20120209:1330,0.0,,-0.69,1.17
20120209:1430,0.0,,-1.2,1.31
20120209:1530,0.0,,-1.71,1.45
20120209:1630,0.0,,-2.3,1.79
20120209:1730,0.0,,-2.84,1.93
20120209:1830,0.0,,-3.54,1.86
20120209:1930,0.0,,-3.82,1.59
20120209:2030,0.0,,-3.92,1.72
20120209:2130,0.0,,-4.17,2.0
20120209:2230,0.0,,-3.85,1.79
20120209:2330,36.13,,-3.3,1.52
20120210:0030,206.8,,-2.18,1.31
20120210:0130,439.22,,0.63,1.24
20120210:0230,548.81,,2.83,1.17
20120210:0330,693.75,,4.05,1.52
20120210:0430,741.96,,4.94,1.45
20120210:0530,724.83,,5.44,1.38
20120210:0630,656.41,,5.89,1.52
20120210:0730,490.86,,6.16,1.38
20120210:0830,264.2,,5.93,1.45
20120210:0930,49.03,,5.25,1.17
20120210:1030,0.0,,3.65,1.24
20120210:1130,0.0,,1.05,1.24
20120210:1230,0.0,,-0.06,1.24
20120210:1330,0.0,,-1.03,1.24
20120210:1430,0.0,,-0.86,1.1
20120210:1530,0.0,,-0.87,0.69
20120210:1630,0.0,,-1.29,0.76
20120210:1730,0.0,,-3.17,1.24
20120210:1830,0.0,,-4.95,1.86
20120210:1930,0.0,,-5.15,2.07
20120210:2030,0.0,,-5.19,2.07
20120210:2130,0.0,,-5.25,2.14
20120210:2230,0.0,,-5.32,2.14
20120210:2330,74.86,,-5.3,2.21
20120211:0030,324.24,,-3.86,1.79
20120211:0130,545.45,,0.74,1.93
20120211:0230,700.42,,3.88,2.28
20120211:0330,789.65,,5.99,2.62
20120211:0430,810.77,,6.93,2.41
20120211:0530,768.21,,7.46,2.07
20120211:0630,667.47,,7.61,1.93
20120211:0730,500.8,,7.68,1.79
20120211:0830,274.63,,7.4,1.93
20120211:0930,47.24,,6.41,1.72
20120211:1030,0.0,,4.23,2.62
20120211:1130,0.0,,1.87,2.62
20120211:1230,0.0,,0.8,2.62
20120211:1330,0.0,,0.39,2.62
20120211:1430,0.0,,0.03,2.69
20120211:1530,0.0,,-0.25,2.62
20120211:1630,0.0,,-0.4,2.55
20120211:1730,0.0,,-0.49,2.41
20120211:1830,0.0,,-1.12,2.41
20120211:1930,0.0,,-0.65,2.48
20120211:2030,0.0,,-0.42,2.55
20120211:2130,0.0,,-0.09,2.55
20120211:2230,0.0,,0.32,2.48
20120211:2330,34.4,,0.63,2.48
20120212:0030,187.48,,1.02,2.34
20120212:0130,252.59,,2.48,3.1
20120212:0230,256.37,,3.68,3.59
20120212:0330,172.89,,4.27,3.79
20120212:0430,174.71,,4.2,4.07
20120212:0530,75.6,,4.55,4.28
20120212:0630,64.34,,4.01,3.86
20120212:0730,43.46,,1.96,3.31
20120212:0830,9.96,,1.8,2.62
20120212:0930,0.0,,1.52,2.28
20120212:1030,0.0,,1.25,2.28
20120212:1130,0.0,,1.15,2.21
20120212:1230,0.0,,1.13,2.0
20120212:1330,0.0,,1.12,1.93
20120212:1430,0.0,,1.05,1.72
20120212:1530,0.0,,1.1,1.38
20120212:1630,0.0,,1.12,0.76
20120212:1730,0.0,,1.06,0.9
20120212:1830,0.0,,1.09,1.17
20120212:1930,0.0,,0.76,1.17
20120212:2030,0.0,,0.69,1.03
20120212:2130,0.0,,0.69,1.31
20120212:2230,0.0,,0.67,1.59
20120212:2330,10.56,,0.63,1.38
20120213:0030,111.71,,1.01,1.38
20120213:0130,237.93,,1.91,1.38
20120213:0230,281.65,,3.22,1.52
20120213:0330,319.28,,4.44,1.38
20120213:0430,287.58,,5.13,1.31
20120213:0530,294.98,,5.61,1.03
20120213:0630,193.35,,6.02,0.69
20120213:0730,99.75,,5.67,1.66
20120213:0830,59.74,,5.61,1.79
20120213:0930,4.43,,5.48,1.86
20120213:1030,0.0,,4.95,1.24
20120213:1130,0.0,,4.59,1.17
20120213:1230,0.0,,3.57,0.69
20120213:1330,0.0,,3.19,0.48
20120213:1430,0.0,,2.95,0.76
20120213:1530,0.0,,2.59,1.31
20120213:1630,0.0,,2.29,1.03
20120213:1730,0.0,,2.12,0.76
20120213:1830,0.0,,1.8,1.03
20120213:1930,0.0,,1.85,0.48
20120213:2030,0.0,,1.22,0.9
20120213:2130,0.0,,1.64,0.41
20120213:2230,0.0,,1.72,0.76
20120213:2330,6.08,,2.18,1.03
20120214:0030,49.79,,2.69,0.9
20120214:0130,179.31,,3.41,1.38
20120214:0230,157.39,,4.53,1.66
20120214:0330,180.56,,4.98,2.0
20120214:0430,206.15,,5.65,2.62
20120214:0530,127.83,,6.07,2.83
20120214:0630,98.79,,6.12,2.97
20120214:0730,75.22,,5.86,3.03
20120214:0830,47.0,,5.95,3.31
20120214:0930,2.64,,5.77,2.69
20120214:1030,0.0,,5.23,2.0
20120214:1130,0.0,,4.67,2.0
20120214:1230,0.0,,4.19,2.21
20120214:1330,0.0,,3.83,2.34
20120214:1430,0.0,,3.31,2.21
20120214:1530,0.0,,3.17,1.93
20120214:1630,0.0,,2.92,1.86
20120214:1730,0.0,,2.68,2.07
20120214:1830,0.0,,2.29,2.41
20120214:1930,0.0,,2.11,2.28
20120214:2030,0.0,,1.84,2.48
20120214:2130,0.0,,1.33,2.69
20120214:2230,0.0,,0.82,2.76
20120214:2330,14.75,,0.62,2.9
20120215:0030,95.38,,0.73,2.69
20120215:0130,169.53,,1.28,3.59
20120215:0230,301.78,,1.95,3.79
20120215:0330,403.93,,3.21,3.31
20120215:0430,394.54,,4.46,2.69
20120215:0530,393.96,,5.14,2.34
20120215:0630,270.57,,5.69,2.21
20120215:0730,314.32,,5.51,2.55
20120215:0830,109.13,,5.65,2.28
20120215:0930,11.59,,5.23,1.79
20120215:1030,0.0,,4.27,1.72
20120215:1130,0.0,,3.39,1.66
20120215:1230,0.0,,2.79,1.59
20120215:1330,0.0,,2.28,1.59
20120215:1430,0.0,,1.66,1.86
20120215:1530,0.0,,1.21,1.93
20120215:1630,0.0,,0.53,1.86
20120215:1730,0.0,,0.1,1.86
20120215:1830,0.0,,-0.53,1.93
20120215:1930,0.0,,-1.63,1.93
20120215:2030,0.0,,-2.46,1.59
20120215:2130,0.0,,-2.85,1.24
20120215:2230,0.0,,-2.66,1.24
20120215:2330,32.36,,-2.4,1.17
20120216:0030,112.07,,-0.98,1.03
20120216:0130,290.1,,1.58,1.1
20120216:0230,427.27,,3.62,1.59
20120216:0330,399.88,,5.32,2.41
20120216:0430,237.52,,6.2,3.1
20120216:0530,135.18,,6.28,3.93
20120216:0630,212.42,,5.54,4.07
20120216:0730,177.8,,5.23,3.24
20120216:0830,118.76,,5.19,3.24
20120216:0930,15.77,,4.87,2.62
20120216:1030,0.0,,3.98,2.07
20120216:1130,0.0,,2.82,2.07
20120216:1230,0.0,,1.41,2.34
20120216:1330,0.0,,0.36,2.34
20120216:1430,0.0,,-0.53,2.34
20120216:1530,0.0,,-0.88,2.14
20120216:1630,0.0,,-0.93,1.86
20120216:1730,0.0,,-1.73,1.86
20120216:1830,0.0,,-2.91,1.93
20120216:1930,0.0,,-4.19,1.93
20120216:2030,0.0,,-4.7,1.93
20120216:2130,0.0,,-4.96,1.59
20120216:2230,0.0,,-4.96,1.52
20120216:2330,48.84,,-5.23,1.45
20120217:0030,221.75,,-3.47,1.03
20120217:0130,487.01,,0.28,1.24
20120217:0230,668.69,,2.69,2.07
20120217:0330,792.15,,4.21,3.59
20120217:0430,729.53,,4.96,4.14
20120217:0530,513.95,,5.18,4.41
20120217:0630,570.25,,4.88,4.55
20120217:0730,385.73,,4.79,4.14
20120217:0830,227.84,,4.3,4.0
20120217:0930,40.23,,3.48,3.31
20120217:1030,0.0,,1.68,2.55
20120217:1130,0.0,,0.38,2.34
20120217:1230,0.0,,-0.42,2.14
20120217:1330,0.0,,-1.58,2.14
20120217:1430,0.0,,-2.74,2.14
20120217:1530,0.0,,-3.68,2.21
20120217:1630,0.0,,-4.25,2.28
20120217:1730,0.0,,-4.55,2.28
20120217:1830,0.0,,-4.77,2.28
20120217:1930,0.0,,-5.32,1.86
20120217:2030,0.0,,-5.88,1.72
20120217:2130,0.0,,-6.28,1.79
20120217:2230,0.0,,-6.48,1.59
20120217:2330,75.91,,-6.39,1.52
20120218:0030,297.12,,-4.61,1.1
20120218:0130,526.35,,-1.3,1.17
20120218:0230,698.01,,1.12,1.17
20120218:0330,777.3,,2.66,0.76
20120218:0430,789.34,,3.64,0.55
20120218:0530,768.6,,4.28,0.9
20120218:0630,684.93,,4.81,1.24
20120218:0730,522.21,,5.03,1.59
20120218:0830,285.95,,4.99,1.72
20120218:0930,58.72,,4.51,1.45
20120218:1030,0.0,,3.21,1.66
20120218:1130,0.0,,0.95,2.28
20120218:1230,0.0,,-0.74,2.34
20120218:1330,0.0,,-1.76,2.41
20120218:1430,0.0,,-2.29,2.41
20120218:1530,0.0,,-2.65,2.48
20120218:1630,0.0,,-2.75,2.48
20120218:1730,0.0,,-2.97,2.48
20120218:1830,0.0,,-3.17,2.48
20120218:1930,0.0,,-3.49,2.28
20120218:2030,0.0,,-3.91,2.28
20120218:2130,0.0,,-4.24,2.21
20120218:2230,0.0,,-4.5,2.21
20120218:2330,97.13,,-4.72,2.14
20120219:0030,346.6,,-3.0,1.66
20120219:0130,567.37,,1.23,2.0
20120219:0230,720.58,,4.19,2.34
20120219:0330,809.23,,6.31,2.76
20120219:0430,834.25,,7.69,3.1
20120219:0530,794.12,,8.51,3.31
20120219:0630,690.95,,9.0,3.31
20120219:0730,520.49,,8.79,3.1
20120219:0830,291.81,,8.6,3.17
20120219:0930,58.11,,7.83,2.62
20120219:1030,0.0,,5.47,2.69
20120219:1130,0.0,,3.53,2.83
20120219:1230,0.0,,2.4,2.83
20120219:1330,0.0,,1.48,2.83
20120219:1430,0.0,,0.82,2.83
20120219:1530,0.0,,0.85,2.83
20120219:1630,0.0,,0.67,2.9
20120219:1730,0.0,,0.73,2.83
20120219:1830,0.0,,0.75,2.76
20120219:1930,0.0,,0.98,2.76
20120219:2030,0.0,,0.53,2.62
20120219:2130,0.0,,-0.08,2.62
20120219:2230,0.0,,-0.62,2.62
20120219:2330,79.05,,-0.91,2.69
20120220:0030,296.25,,0.17,2.48
20120220:0130,515.79,,2.76,3.17
20120220:0230,635.38,,5.25,3.31
20120220:0330,716.88,,7.39,3.24
20120220:0430,735.51,,9.14,3.38
20120220:0530,699.35,,10.33,3.38
20120220:0630,625.97,,10.99,3.45
20120220:0730,386.8,,11.11,3.45
20120220:0830,245.54,,10.55,3.45
20120220:0930,38.96,,9.64,3.03
20120220:1030,0.0,,7.86,3.17
20120220:1130,0.0,,6.51,3.17
20120220:1230,0.0,,5.57,2.9
20120220:1330,0.0,,5.01,2.55
20120220:1430,0.0,,3.99,2.28
20120220:1530,0.0,,3.25,2.07
20120220:1630,0.0,,2.66,2.0
20120220:1730,0.0,,2.07,1.79
20120220:1830,0.0,,1.52,1.66
20120220:1930,0.0,,2.05,0.97
20120220:2030,0.0,,1.94,1.1
20120220:2130,0.0,,2.05,1.38
20120220:2230,0.0,,1.98,1.45
20120220:2330,62.33,,1.34,1.59
20120221:0030,299.72,,2.08,1.03
20120221:0130,508.18,,5.48,1.03
20120221:0230,652.49,,7.33,1.03
20120221:0330,747.41,,9.02,1.31
20120221:0430,771.9,,10.51,1.38
20120221:0530,734.73,,11.56,1.24
20120221:0630,630.97,,12.27,1.17
20120221:0730,475.45,,12.53,2.14
20120221:0830,261.8,,12.42,2.48
20120221:0930,51.35,,11.72,2.55
20120221:1030,0.0,,9.61,2.55
20120221:1130,0.0,,8.35,2.62
20120221:1230,0.0,,7.77,2.9
20120221:1330,0.0,,6.91,3.17
20120221:1430,0.0,,5.86,2.97
20120221:1530,0.0,,5.06,2.76
20120221:1630,0.0,,4.61,2.55
20120221:1730,0.0,,4.62,2.48
20120221:1830,0.0,,4.52,2.48
20120221:1930,0.0,,4.34,2.55
20120221:2030,0.0,,4.27,2.41
20120221:2130,0.0,,4.4,2.14
20120221:2230,0.0,,4.6,1.72
20120221:2330,17.89,,4.7,1.72
20120222:0030,64.64,,5.11,2.14
20120222:0130,121.96,,5.85,2.07
20120222:0230,240.8,,6.55,1.72
20120222:0330,289.58,,7.73,1.52
20120222:0430,458.9,,8.58,1.45
20120222:0530,540.28,,9.73,1.03
20120222:0630,388.07,,11.0,0.34
20120222:0730,300.98,,11.02,0.55
20120222:0830,146.46,,11.15,0.55
20120222:0930,36.08,,10.81,0.83
20120222:1030,0.0,,10.05,1.38
20120222:1130,0.0,,8.59,1.93
20120222:1230,0.0,,7.36,2.0
20120222:1330,0.0,,6.51,2.07
20120222:1430,0.0,,5.56,2.28
20120222:1530,0.0,,5.21,2.21
20120222:1630,0.0,,4.54,2.48
20120222:1730,0.0,,4.32,2.55
20120222:1830,0.0,,4.04,2.55
20120222:1930,0.0,,4.27,2.62
20120222:2030,0.0,,4.17,3.17
20120222:2130,0.0,,4.26,3.86
20120222:2230,0.0,,4.21,4.48
20120222:2330,37.84,,3.72,4.62
20120223:0030,178.85,,3.55,5.17
20120223:0130,339.43,,3.62,5.52
20120223:0230,551.05,,4.23,5.31
20120223:0330,654.38,,5.33,5.03
20120223:0430,662.9,,6.45,4.83
20120223:0530,597.65,,7.13,4.76
20120223:0630,645.15,,7.51,4.83
20120223:0730,396.17,,7.03,4.69
20120223:0830,237.26,,6.71,4.48
20120223:0930,48.17,,6.16,4.0
20120223:1030,0.0,,4.98,3.03
20120223:1130,0.0,,4.46,2.83
20120223:1230,0.0,,4.09,2.62
20120223:1330,0.0,,3.32,2.34
20120223:1430,0.0,,2.84,2.48
20120223:1530,0.0,,2.4,2.69
20120223:1630,0.0,,1.67,2.83
20120223:1730,0.0,,0.74,2.76
20120223:1830,0.0,,-0.23,2.69
20120223:1930,0.0,,-0.01,2.69
20120223:2030,0.0,,-0.57,2.41
20120223:2130,0.0,,-0.85,2.21
20120223:2230,0.0,,-1.24,2.14
20120223:2330,7.56,,-1.35,2.14
20120224:0030,44.63,,-1.04,2.07
20120224:0130,106.23,,-0.41,1.52
20120224:0230,178.48,,0.34,1.17
20120224:0330,253.69,,1.48,0.55
20120224:0430,398.6,,2.46,0.07
20120224:0530,611.48,,3.76,0.41
20120224:0630,126.94,,5.4,1.17
20120224:0730,316.57,,4.93,2.28
20120224:0830,233.33,,5.32,2.62
20120224:0930,57.81,,5.27,2.55
20120224:1030,0.0,,4.0,1.93
20120224:1130,0.0,,2.81,1.79
20120224:1230,0.0,,1.51,1.24
20120224:1330,0.0,,0.41,1.52
20120224:1430,0.0,,-0.24,1.93
20120224:1530,0.0,,0.02,2.21
20120224:1630,0.0,,0.0,2.62
20120224:1730,0.0,,0.42,3.17
20120224:1830,0.0,,0.09,3.03
20120224:1930,0.0,,-0.14,2.97
20120224:2030,0.0,,-0.71,2.9
20120224:2130,0.0,,-1.12,2.69
20120224:2230,0.0,,-1.5,2.69
20120224:2330,68.33,,-1.42,2.83
20120225:0030,291.54,,-0.31,2.62
20120225:0130,513.24,,1.51,3.93
20120225:0230,726.96,,3.01,4.41
20120225:0330,822.38,,4.54,4.41
20120225:0430,844.11,,5.73,4.28
20120225:0530,802.86,,6.53,3.86
20120225:0630,668.24,,6.98,3.52
20120225:0730,521.64,,6.8,3.72
20120225:0830,290.84,,6.68,3.66
20120225:0930,52.01,,6.17,3.38
20120225:1030,0.0,,4.59,2.34
20120225:1130,0.0,,3.42,2.21
20120225:1230,0.0,,2.58,2.14
20120225:1330,0.0,,1.93,2.14
20120225:1430,0.0,,1.3,2.21
20120225:1530,0.0,,0.29,2.41
20120225:1630,0.0,,-0.21,2.48
20120225:1730,0.0,,0.02,2.62
20120225:1830,0.0,,-0.24,2.55
20120225:1930,0.0,,-0.68,2.48
20120225:2030,0.0,,-1.28,2.34
20120225:2130,0.0,,-2.04,2.14
20120225:2230,0.0,,-3.0,2.07
20120225:2330,106.85,,-3.62,1.93
20120226:0030,353.38,,-2.32,1.72
20120226:0130,578.49,,-0.28,2.48
20120226:0230,733.45,,1.41,2.28
20120226:0330,814.38,,2.9,1.79
20120226:0430,836.81,,4.11,1.79
20120226:0530,797.69,,5.01,1.86
20120226:0630,695.37,,5.57,1.72
20120226:0730,492.69,,5.76,1.79
20120226:0830,258.4,,5.62,1.93
20120226:0930,56.88,,5.09,2.14
20120226:1030,0.0,,3.81,1.93
20120226:1130,0.0,,2.38,2.14
20120226:1230,0.0,,1.09,2.14
20120226:1330,0.0,,0.0,2.34
20120226:1430,0.0,,-0.88,2.55
20120226:1530,0.0,,-1.42,2.62
20120226:1630,0.0,,-2.02,2.41
20120226:1730,0.0,,-2.57,2.21
20120226:1830,0.0,,-2.93,2.0
20120226:1930,0.0,,-3.33,1.93
20120226:2030,0.0,,-3.87,2.0
20120226:2130,0.0,,-4.19,2.07
20120226:2230,0.0,,-4.38,1.93
20120226:2330,84.07,,-4.52,2.07
20120227:0030,298.19,,-2.35,1.86
20120227:0130,492.09,,0.67,2.28
20120227:0230,668.17,,2.71,2.83
20120227:0330,763.46,,4.23,3.03
20120227:0430,748.4,,5.43,3.03
20120227:0530,686.91,,6.22,2.97
20120227:0630,599.0,,6.67,2.97
20120227:0730,434.31,,6.75,3.17
20120227:0830,227.06,,6.6,3.31
20120227:0930,39.2,,5.98,3.38
20120227:1030,0.0,,4.6,2.62
20120227:1130,0.0,,3.54,2.48
20120227:1230,0.0,,2.93,2.34
20120227:1330,0.0,,2.4,2.21
20120227:1430,0.0,,2.0,2.14
20120227:1530,0.0,,1.63,2.21
20120227:1630,0.0,,1.32,2.14
20120227:1730,0.0,,1.01,2.21
20120227:1830,0.0,,0.68,2.28
20120227:1930,0.0,,0.58,2.41
20120227:2030,0.0,,0.49,2.41
20120227:2130,0.0,,0.41,2.76
20120227:2230,0.0,,0.39,2.76
20120227:2330,74.06,,0.22,2.21
20120228:0030,327.27,,0.98,2.0
20120228:0130,561.17,,2.89,2.76
20120228:0230,701.35,,4.69,2.83
20120228:0330,663.12,,6.25,2.97
20120228:0430,657.53,,7.22,2.62
20120228:0530,578.36,,7.8,2.28
20120228:0630,591.77,,8.2,2.21
20120228:0730,433.36,,8.74,2.14
20120228:0830,230.99,,8.66,2.28
20120228:0930,58.51,,8.17,2.34
20120228:1030,0.0,,6.73,2.14
20120228:1130,0.0,,5.19,2.28
20120228:1230,0.0,,4.46,2.21
20120228:1330,0.0,,4.03,2.21
20120228:1430,0.0,,3.63,2.14
20120228:1530,0.0,,3.08,1.93
20120228:1630,0.0,,2.29,1.79
20120228:1730,0.0,,1.63,1.79
20120228:1830,0.0,,1.0,2.0
20120228:1930,0.0,,0.85,1.79
20120228:2030,0.0,,0.41,1.93
20120228:2130,0.0,,0.42,1.79
20120228:2230,0.0,,0.38,1.66
20120228:2330,54.03,,0.18,1.72
20120229:0030,196.39,,1.57,1.79
20120229:0130,480.94,,3.69,2.28
20120229:0230,569.64,,5.96,2.83
20120229:0330,509.49,,7.45,3.45
20120229:0430,415.54,,8.42,3.93
20120229:0530,272.29,,8.58,3.66
20120229:0630,215.39,,8.53,3.38
20120229:0730,54.02,,8.8,3.45
20120229:0830,33.73,,7.93,2.83
20120229:0930,3.45,,7.41,2.48
20120229:1030,0.0,,6.77,2.0
20120229:1130,0.0,,6.23,1.79
20120229:1230,0.0,,5.82,1.93
20120229:1330,0.0,,5.74,2.34
20120229:1430,0.0,,5.57,2.62
20120229:1530,0.0,,5.43,2.48
20120229:1630,0.0,,5.38,2.07
20120229:1730,0.0,,5.34,1.86
20120229:1830,0.0,,5.28,1.79
20120229:1930,0.0,,5.11,1.93
20120229:2030,0.0,,5.02,2.14
20120229:2130,0.0,,4.96,2.21
20120229:2230,0.0,,4.92,2.34
20120229:2330,1.58,,4.88,2.48
20120301:0030,8.56,,4.96,2.62
20120301:0130,26.9,,5.15,3.31
20120301:0230,49.22,,5.53,3.59
20120301:0330,32.02,,5.9,3.1
20120301:0430,39.83,,6.02,2.76
20120301:0530,69.94,,6.07,3.1
20120301:0630,38.73,,6.34,2.83
20120301:0730,27.59,,5.66,2.9
20120301:0830,6.86,,5.39,2.83
20120301:0930,0.0,,5.08,2.83
20120301:1030,0.0,,4.6,3.24
20120301:1130,0.0,,4.19,3.1
20120301:1230,0.0,,3.99,2.83
20120301:1330,0.0,,3.9,2.76
20120301:1430,0.0,,3.88,2.76
20120301:1530,0.0,,3.81,2.83
20120301:1630,0.0,,3.64,2.9
20120301:1730,0.0,,3.42,2.9
20120301:1830,0.0,,3.2,2.9
20120301:1930,0.0,,2.44,2.76
20120301:2030,0.0,,2.34,2.62
20120301:2130,0.0,,2.28,2.62
20120301:2230,0.0,,2.25,2.62
20120301:2330,18.73,,2.07,2.62
20120302:0030,95.06,,2.6,4.0
20120302:0130,175.54,,3.28,3.59
20120302:0230,326.83,,4.18,3.31
20120302:0330,435.97,,5.51,3.1
20120302:0430,487.1,,6.78,2.97
20120302:0530,345.35,,7.84,2.83
20120302:0630,193.48,,8.22,2.9
20120302:0730,168.8,,7.47,3.03
20120302:0830,62.4,,7.46,2.97
20120302:0930,19.63,,7.21,2.9
20120302:1030,0.0,,6.72,2.14
20120302:1130,0.0,,5.99,1.93
20120302:1230,0.0,,5.59,1.79
20120302:1330,0.0,,5.21,1.72
20120302:1430,0.0,,4.78,1.79
20120302:1530,0.0,,4.43,1.86
20120302:1630,0.0,,3.8,2.34
20120302:1730,0.0,,3.08,2.69
20120302:1830,0.0,,2.19,2.97
20120302:1930,0.0,,1.23,3.31
20120302:2030,0.0,,0.31,3.17
20120302:2130,0.0,,-0.53,2.83
20120302:2230,0.0,,-0.67,2.9
20120302:2330,30.2,,-0.45,2.69
20120303:0030,177.32,,0.02,3.1
20120303:0130,394.54,,1.26,3.38
20120303:0230,515.23,,2.95,3.17
20120303:0330,543.97,,4.58,2.97
20120303:0430,615.33,,5.81,2.76
20120303:0530,581.51,,6.86,2.76
20120303:0630,284.63,,7.49,2.9
20120303:0730,182.51,,6.9,2.76
20120303:0830,73.46,,6.62,2.76
20120303:0930,12.49,,6.26,3.03
20120303:1030,0.0,,5.69,2.41
20120303:1130,0.0,,5.12,2.21
20120303:1230,0.0,,4.63,2.41
20120303:1330,0.0,,4.13,2.83
20120303:1430,0.0,,3.51,2.9
20120303:1530,0.0,,3.07,2.69
20120303:1630,0.0,,2.65,2.41
20120303:1730,0.0,,2.47,2.0
20120303:1830,0.0,,2.34,2.0
20120303:1930,0.0,,1.98,1.66
20120303:2030,0.0,,1.84,1.59
20120303:2130,0.0,,1.8,1.66
20120303:2230,0.0,,1.8,1.93
20120303:2330,48.84,,1.81,1.86
20120304:0030,155.51,,2.45,2.14
20120304:0130,370.47,,3.38,2.48
20120304:0230,393.25,,4.79,2.07
20120304:0330,459.08,,5.97,1.79
20120304:0430,594.77,,7.3,1.72
20120304:0530,355.62,,8.32,1.24
20120304:0630,213.21,,8.46,1.52
20120304:0730,122.58,,7.69,1.59
20120304:0830,64.1,,7.5,1.59
20120304:0930,13.9,,7.29,1.24
20120304:1030,0.0,,6.75,0.07
20120304:1130,0.0,,5.86,1.24
20120304:1230,0.0,,5.02,1.59
20120304:1330,0.0,,4.79,1.52
20120304:1430,0.0,,4.37,1.59
20120304:1530,0.0,,4.14,1.79
20120304:1630,0.0,,3.87,1.93
20120304:1730,0.0,,3.84,1.86
20120304:1830,0.0,,3.73,1.93
20120304:1930,0.0,,2.95,2.21
20120304:2030,0.0,,2.73,2.34
20120304:2130,0.0,,2.54,2.14
20120304:2230,0.0,,2.48,2.21
20120304:2330,57.71,,2.3,2.28
20120305:0030,296.4,,2.68,2.34
20120305:0130,488.63,,4.35,2.0
20120305:0230,661.36,,6.05,2.14
20120305:0330,788.38,,7.73,2.55
20120305:0430,801.89,,9.27,2.97
20120305:0530,734.44,,10.2,3.52
20120305:0630,557.33,,10.89,4.14
20120305:0730,415.11,,10.16,4.0
20120305:0830,295.74,,10.11,3.66
20120305:0930,77.13,,9.75,3.52
20120305:1030,0.0,,8.14,2.48
20120305:1130,0.0,,6.21,2.48
20120305:1230,0.0,,5.05,2.28
20120305:1330,0.0,,4.06,2.28
20120305:1430,0.0,,3.23,2.28
20120305:1530,0.0,,2.57,2.14
20120305:1630,0.0,,1.95,2.07
20120305:1730,0.0,,1.51,2.07
20120305:1830,0.0,,1.44,1.93
20120305:1930,0.0,,0.79,2.0
20120305:2030,0.0,,0.42,1.93
20120305:2130,0.0,,-0.12,1.79
20120305:2230,0.0,,-0.7,1.66
20120305:2330,91.25,,-0.86,1.52
20120306:0030,236.11,,2.13,1.1
20120306:0130,373.73,,5.71,1.66
20120306:0230,340.62,,7.98,2.34
20120306:0330,487.21,,8.7,2.83
20120306:0430,680.78,,9.41,2.83
20120306:0530,775.91,,10.25,2.62
20120306:0630,685.1,,11.15,2.55
20120306:0730,512.59,,11.3,3.1
20120306:0830,267.74,,10.98,2.97
20120306:0930,51.71,,10.22,2.28
20120306:1030,0.0,,8.66,1.86
20120306:1130,0.0,,7.11,1.52
20120306:1230,0.0,,4.91,1.38
20120306:1330,0.0,,3.16,1.86
20120306:1430,0.0,,2.01,2.14
20120306:1530,0.0,,1.35,2.07
20120306:1630,0.0,,1.36,1.86
20120306:1730,0.0,,1.71,1.86
20120306:1830,0.0,,2.07,1.79
20120306:1930,0.0,,2.44,2.14
20120306:2030,0.0,,2.5,2.14
20120306:2130,0.0,,2.51,2.28
20120306:2230,0.0,,2.46,2.48
20120306:2330,43.15,,2.42,2.41
20120307:0030,159.48,,3.37,2.21
20120307:0130,185.52,,4.93,2.69
20120307:0230,333.38,,5.83,2.76
20120307:0330,403.76,,7.16,2.55
20120307:0430,524.91,,8.09,2.48
20120307:0530,652.81,,9.12,2.55
20120307:0630,693.52,,9.98,2.69
20120307:0730,529.23,,10.69,2.97
20120307:0830,309.37,,10.53,2.9
20120307:0930,75.32,,9.96,2.62
20120307:1030,0.0,,8.2,2.28
20120307:1130,0.0,,6.46,2.41
20120307:1230,0.0,,5.67,2.48
20120307:1330,0.0,,5.34,2.62
20120307:1430,0.0,,4.89,2.62
20120307:1530,0.0,,4.48,2.48
20120307:1630,0.0,,4.09,2.28
20120307:1730,0.0,,3.62,2.07
20120307:1830,0.0,,3.31,2.0
20120307:1930,0.0,,3.02,1.93
20120307:2030,0.0,,2.79,1.93
20120307:2130,0.0,,2.45,1.86
20120307:2230,0.0,,2.12,1.79
20120307:2330,56.82,,2.2,2.07
20120308:0030,173.52,,3.13,2.0
20120308:0130,422.06,,4.98,2.41
20120308:0230,526.02,,6.98,2.9
20120308:0330,506.49,,8.72,3.31
20120308:0430,543.63,,9.6,3.38
