transformer_uid,region_id,voltage_kv,station_id,unit_id,capacity_mva,annual_max_net_load_mw,annual_max_timestamp,annual_min_net_load_mw,annual_min_timestamp,net_load_interpretation,asset_scope_id,source_row,source_ref,source_version,transformation,scenario_id,quality_flag,source_sha256
QX-00003|110|BDZ-00010|#2,QX-00003,110,BDZ-00010,#2,50,13.85,2025-09-23 15:16:00,-14.87,2025-09-13 12:40:00,net_load_no_pv_resubtraction,operating_2025,127,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|110|BDZ-00017|#1,QX-00003,110,BDZ-00017,#1,50,22.82,2025-05-28 00:30:00,0,2025-05-23 00:40:00,net_load_no_pv_resubtraction,operating_2025,149,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|110|BDZ-00017|#2,QX-00003,110,BDZ-00017,#2,50,22.5,2025-05-21 00:30:00,-4.44,2025-05-01 12:30:00,net_load_no_pv_resubtraction,operating_2025,150,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|110|BDZ-00019|#1,QX-00003,110,BDZ-00019,#1,63,14.5,2025-04-23 20:22:00,-10.5,2025-04-25 11:46:00,net_load_no_pv_resubtraction,operating_2025,153,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|110|BDZ-00019|#2,QX-00003,110,BDZ-00019,#2,63,17.8,2025-07-04 21:30:00,-16.7,2025-06-02 12:23:00,net_load_no_pv_resubtraction,operating_2025,154,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|110|BDZ-00025|#1,QX-00003,110,BDZ-00025,#1,63,60.64,2025-09-24 18:30:00,-14.88,2025-05-03 12:20:00,net_load_no_pv_resubtraction,operating_2025,130,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|110|BDZ-00025|#2,QX-00003,110,BDZ-00025,#2,63,60.91,2025-09-22 15:40:00,-8.21,2025-10-01 09:55:00,net_load_no_pv_resubtraction,operating_2025,129,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|110|BDZ-00060|#1,QX-00003,110,BDZ-00060,#1,20,7.34,2025-08-28 15:55:00,0.46,2025-03-21 09:15:00,net_load_no_pv_resubtraction,operating_2025,202,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|110|BDZ-00060|#2,QX-00003,110,BDZ-00060,#2,50,7.61,2025-07-08 21:05:00,-3.34,2025-06-29 12:30:00,net_load_no_pv_resubtraction,operating_2025,201,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|110|BDZ-00101|#1,QX-00003,110,BDZ-00101,#1,50,14.86,2025-07-22 21:45:00,-24.66,2025-05-03 12:10:00,net_load_no_pv_resubtraction,operating_2025,206,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|110|BDZ-00101|#2,QX-00003,110,BDZ-00101,#2,31.5,10.76,2025-03-03 10:00:00,-5.06,2025-05-01 12:15:00,net_load_no_pv_resubtraction,operating_2025,205,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|110|BDZ-00153|#1,QX-00003,110,BDZ-00153,#1,50,15.73,2025-08-21 21:55:00,-10.77,2025-05-03 12:46:00,net_load_no_pv_resubtraction,operating_2025,132,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|110|BDZ-00153|#2,QX-00003,110,BDZ-00153,#2,50,12.9,2025-08-21 20:51:00,-6.69,2025-04-12 12:30:00,net_load_no_pv_resubtraction,operating_2025,131,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|110|BDZ-00158|#1,QX-00003,110,BDZ-00158,#1,50,20.72,2025-08-21 20:15:00,-1.09,2025-04-12 12:55:00,net_load_no_pv_resubtraction,operating_2025,179,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|110|BDZ-00158|#3,QX-00003,110,BDZ-00158,#3,50,21.48,2025-07-06 12:49:00,2.7,2025-11-01 13:38:00,net_load_no_pv_resubtraction,operating_2025,178,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|110|BDZ-00183|#1,QX-00003,110,BDZ-00183,#1,50,14.63,2025-08-27 19:56:00,-4.61,2025-05-26 12:46:00,net_load_no_pv_resubtraction,operating_2025,199,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|110|BDZ-00183|#2,QX-00003,110,BDZ-00183,#2,50,8.76,2025-08-21 21:14:00,-5.41,2025-10-24 12:24:00,net_load_no_pv_resubtraction,operating_2025,200,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|35|BDZ-00250|#1,QX-00004,35,BDZ-00250,#1,20,13.13,2025-08-21 13:30:00,0,2025-10-18 22:55:00,net_load_no_pv_resubtraction,operating_2025,462,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|35|BDZ-00250|#2,QX-00004,35,BDZ-00250,#2,20,14.19,2025-06-24 20:35:00,0,2025-10-22 16:40:00,net_load_no_pv_resubtraction,operating_2025,461,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|35|BDZ-00262|#1,QX-00004,35,BDZ-00262,#1,20,11.92,2025-07-18 20:55:00,-19.68,2025-04-22 13:00:00,net_load_no_pv_resubtraction,operating_2025,473,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|35|BDZ-00262|#2,QX-00004,35,BDZ-00262,#2,8,4.5,2025-01-28 20:50:00,-10.39,2025-05-01 11:50:00,net_load_no_pv_resubtraction,operating_2025,474,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|35|BDZ-00263|#1,QX-00004,35,BDZ-00263,#1,8,4.11,2025-07-06 21:00:00,-8.34,2025-04-28 09:25:00,net_load_no_pv_resubtraction,operating_2025,470,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|35|BDZ-00263|#2,QX-00004,35,BDZ-00263,#2,8,4.45,2025-07-06 20:55:00,-8.5,2025-10-14 12:35:00,net_load_no_pv_resubtraction,operating_2025,469,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|35|BDZ-00265|#1,QX-00004,35,BDZ-00265,#1,20,8,2025-07-20 21:30:00,-15.8,2025-09-20 12:25:00,net_load_no_pv_resubtraction,operating_2025,478,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|35|BDZ-00265|#2,QX-00004,35,BDZ-00265,#2,20,8.4,2025-07-06 01:40:00,-12.8,2025-04-10 12:25:00,net_load_no_pv_resubtraction,operating_2025,477,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|35|BDZ-00285|#1,QX-00004,35,BDZ-00285,#1,10,9.24,2025-01-28 21:30:00,-4.65,2025-09-21 12:50:00,net_load_no_pv_resubtraction,operating_2025,463,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|35|BDZ-00285|#2,QX-00004,35,BDZ-00285,#2,16,6.89,2025-07-05 21:15:00,-4.48,2025-09-21 10:40:00,net_load_no_pv_resubtraction,operating_2025,464,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|35|BDZ-00287|#1,QX-00004,35,BDZ-00287,#1,20,9.4,2025-07-06 21:20:00,-16.3,2025-09-20 10:40:00,net_load_no_pv_resubtraction,operating_2025,467,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|35|BDZ-00287|#2,QX-00004,35,BDZ-00287,#2,10,5.5,2025-01-28 21:45:00,-11.4,2025-05-01 10:15:00,net_load_no_pv_resubtraction,operating_2025,468,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|35|BDZ-00289|#1,QX-00004,35,BDZ-00289,#1,8,3.97,2025-02-08 10:10:00,0,2025-10-29 00:45:00,net_load_no_pv_resubtraction,operating_2025,465,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|35|BDZ-00289|#2,QX-00004,35,BDZ-00289,#2,8,1.54,2025-08-01 11:20:00,-1.05,2025-04-07 08:00:00,net_load_no_pv_resubtraction,operating_2025,466,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|35|BDZ-00309|#1,QX-00004,35,BDZ-00309,#1,20,11.25,2025-01-10 17:15:00,-19.13,2025-10-14 10:35:00,net_load_no_pv_resubtraction,operating_2025,475,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|35|BDZ-00309|#2,QX-00004,35,BDZ-00309,#2,16,12.02,2025-01-28 21:30:00,-13.82,2025-05-03 12:25:00,net_load_no_pv_resubtraction,operating_2025,476,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|35|BDZ-00312|#1,QX-00004,35,BDZ-00312,#1,8,0.6,2025-05-21 20:20:00,-4.7,2025-05-24 12:00:00,net_load_no_pv_resubtraction,operating_2025,471,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|35|BDZ-00312|#2,QX-00004,35,BDZ-00312,#2,10,1.7,2025-07-05 21:30:00,-7.4,2025-04-30 11:05:00,net_load_no_pv_resubtraction,operating_2025,472,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00001|#1,QX-00004,110,BDZ-00001,#1,50,13.99,2025-01-03 07:45:00,-1.45,2025-01-29 13:50:00,net_load_no_pv_resubtraction,operating_2025,260,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00001|#2,QX-00004,110,BDZ-00001,#2,50,23.77,2025-12-07 07:20:00,-5.46,2025-06-03 12:20:00,net_load_no_pv_resubtraction,operating_2025,259,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00002|#1,QX-00004,110,BDZ-00002,#1,50,4.54,2025-12-15 16:14:00,-6.34,2025-08-11 14:18:00,net_load_no_pv_resubtraction,operating_2025,257,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00002|#2,QX-00004,110,BDZ-00002,#2,50,2.09,2025-01-09 15:35:00,-4.91,2025-09-21 12:22:00,net_load_no_pv_resubtraction,operating_2025,258,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00008|#1,QX-00004,110,BDZ-00008,#1,50,18.99,2025-08-28 21:14:00,0.58,2025-05-29 14:20:00,net_load_no_pv_resubtraction,operating_2025,277,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00008|#2,QX-00004,110,BDZ-00008,#2,50,23.24,2025-08-21 19:38:00,-1.38,2025-10-14 12:48:00,net_load_no_pv_resubtraction,operating_2025,278,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00029|#1,QX-00004,110,BDZ-00029,#1,50,17.31,2025-07-05 00:55:00,-1,2025-09-25 14:05:00,net_load_no_pv_resubtraction,operating_2025,282,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00029|#2,QX-00004,110,BDZ-00029,#2,50,15.77,2025-07-21 00:30:00,-6.5,2025-06-20 14:45:00,net_load_no_pv_resubtraction,operating_2025,281,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00041|#1,QX-00004,110,BDZ-00041,#1,50,16.8,2025-12-13 17:10:00,-1.2,2025-04-12 12:12:00,net_load_no_pv_resubtraction,operating_2025,269,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00041|#2,QX-00004,110,BDZ-00041,#2,50,34.7,2025-07-15 23:08:00,-12.7,2025-05-11 12:05:00,net_load_no_pv_resubtraction,operating_2025,270,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00047|#1,QX-00004,110,BDZ-00047,#1,50,25.97,2025-08-22 12:27:00,0,2025-04-29 17:32:00,net_load_no_pv_resubtraction,operating_2025,272,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00047|#2,QX-00004,110,BDZ-00047,#2,50,27.85,2025-07-16 12:11:00,0,2025-04-23 12:23:00,net_load_no_pv_resubtraction,operating_2025,271,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00061|#1,QX-00004,110,BDZ-00061,#1,63,18.9,2025-11-27 17:53:00,-11.61,2025-11-25 12:46:00,net_load_no_pv_resubtraction,operating_2025,262,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00061|#2,QX-00004,110,BDZ-00061,#2,63,33.39,2025-01-28 21:31:00,-21.05,2025-04-28 13:15:00,net_load_no_pv_resubtraction,operating_2025,261,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00064|#1,QX-00004,110,BDZ-00064,#1,50,24.14,2025-03-08 06:55:00,-29.35,2025-03-08 12:35:00,net_load_no_pv_resubtraction,operating_2025,255,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00064|#2,QX-00004,110,BDZ-00064,#2,50,26.16,2025-03-25 06:00:00,-30.14,2025-03-26 12:05:00,net_load_no_pv_resubtraction,operating_2025,256,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00075|#2,QX-00004,110,BDZ-00075,#2,50,15.34,2025-07-22 00:13:00,-4.52,2025-05-03 13:22:00,net_load_no_pv_resubtraction,operating_2025,287,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00075|#3,QX-00004,110,BDZ-00075,#3,80,25.36,2025-12-13 11:19:00,-2.28,2025-01-28 13:05:00,net_load_no_pv_resubtraction,operating_2025,288,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00082|#1,QX-00004,110,BDZ-00082,#1,50,12.3,2025-08-21 20:45:00,-14.8,2025-05-03 12:30:00,net_load_no_pv_resubtraction,operating_2025,283,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00082|#2,QX-00004,110,BDZ-00082,#2,50,11.58,2025-07-21 01:15:00,-10.53,2025-06-15 12:25:00,net_load_no_pv_resubtraction,operating_2025,284,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00083|#1,QX-00004,110,BDZ-00083,#1,63,23.63,2025-04-26 20:42:00,-4.2,2025-04-24 13:47:00,net_load_no_pv_resubtraction,operating_2025,286,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00083|#2,QX-00004,110,BDZ-00083,#2,63,34.9,2025-08-21 20:53:00,-8.11,2025-05-12 13:41:00,net_load_no_pv_resubtraction,operating_2025,285,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00093|#1,QX-00004,110,BDZ-00093,#1,63,48.36,2025-12-13 17:07:00,0,2025-12-17 04:19:00,net_load_no_pv_resubtraction,operating_2025,275,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00093|#2,QX-00004,110,BDZ-00093,#2,63,30.83,2025-12-31 18:48:00,-0.9,2025-11-12 16:11:00,net_load_no_pv_resubtraction,operating_2025,276,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00098|#1,QX-00004,110,BDZ-00098,#1,50,31.1,2025-07-04 21:20:00,-26.6,2025-07-05 11:30:00,net_load_no_pv_resubtraction,operating_2025,268,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00098|#2,QX-00004,110,BDZ-00098,#2,50,25.72,2025-08-05 21:20:00,-27.81,2025-05-10 12:30:00,net_load_no_pv_resubtraction,operating_2025,267,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00130|#1,QX-00004,110,BDZ-00130,#1,50,17.88,2025-07-02 20:45:00,-8.77,2025-05-03 12:19:00,net_load_no_pv_resubtraction,operating_2025,274,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00130|#2,QX-00004,110,BDZ-00130,#2,20,12.11,2025-07-13 20:51:00,-10.29,2025-11-04 12:09:00,net_load_no_pv_resubtraction,operating_2025,273,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00140|#1,QX-00004,110,BDZ-00140,#1,63,46.63,2025-08-21 12:42:00,-5.92,2025-06-06 18:18:00,net_load_no_pv_resubtraction,operating_2025,251,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00140|#2,QX-00004,110,BDZ-00140,#2,63,47.58,2025-06-05 21:28:00,-3.56,2025-05-03 12:58:00,net_load_no_pv_resubtraction,operating_2025,252,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00149|#1,QX-00004,110,BDZ-00149,#1,50,21.23,2025-08-05 21:30:00,-31.23,2025-09-09 11:10:00,net_load_no_pv_resubtraction,operating_2025,248,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00149|#2,QX-00004,110,BDZ-00149,#2,40,29.56,2025-07-05 21:15:00,-28.72,2025-05-15 13:00:00,net_load_no_pv_resubtraction,operating_2025,247,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00152|#1,QX-00004,110,BDZ-00152,#1,50,31.35,2025-05-09 04:00:00,-18.51,2025-05-10 12:40:00,net_load_no_pv_resubtraction,operating_2025,254,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00004|110|BDZ-00152|#2,QX-00004,110,BDZ-00152,#2,50,31.42,2025-08-04 22:20:00,-0.02,2025-01-29 12:55:00,net_load_no_pv_resubtraction,operating_2025,253,SRC02:主变1,电网建模数据_Agent整合版_V1.2,select 2025 annual extrema; preserve signed net load,real_2021_2025,source_value,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
