time,P,G_i,T2m,WS10m
20080622:0230,170.47,,26.35,2.41
20080622:0330,187.13,,26.52,2.62
20080622:0430,263.1,,26.58,3.1
20080622:0530,340.84,,26.97,3.24
20080622:0630,231.97,,27.64,3.1
20080622:0730,117.03,,26.79,3.24
20080622:0830,62.15,,26.46,3.24
20080622:0930,18.45,,26.11,3.1
20080622:1030,2.29,,25.6,3.24
20080622:1130,0.0,,25.13,3.52
20080622:1230,0.0,,24.92,3.1
20080622:1330,0.0,,24.77,2.83
20080622:1430,0.0,,24.7,2.83
20080622:1530,0.0,,24.59,2.69
20080622:1630,0.0,,24.54,2.07
20080622:1730,0.0,,24.47,1.17
20080622:1830,0.0,,24.34,0.83
20080622:1930,0.0,,24.14,2.21
20080622:2030,0.0,,24.18,1.86
20080622:2130,8.63,,24.12,1.66
20080622:2230,61.56,,24.52,1.45
20080622:2330,133.95,,25.83,1.38
20080623:0030,296.63,,26.77,1.24
20080623:0130,373.23,,28.42,1.24
20080623:0230,446.02,,29.73,1.66
20080623:0330,434.02,,30.7,2.0
20080623:0430,497.95,,31.22,2.0
20080623:0530,454.06,,31.81,1.79
20080623:0630,282.72,,32.13,1.93
20080623:0730,185.88,,30.79,1.17
20080623:0830,78.16,,29.72,0.21
20080623:0930,21.71,,28.99,0.55
20080623:1030,2.5,,28.44,0.9
20080623:1130,0.0,,27.59,0.62
20080623:1230,0.0,,26.69,0.97
20080623:1330,0.0,,26.21,0.9
20080623:1430,0.0,,25.84,1.1
20080623:1530,0.0,,25.74,1.24
20080623:1630,0.0,,25.61,1.24
20080623:1730,0.0,,25.47,1.03
20080623:1830,0.0,,25.49,1.38
20080623:1930,0.0,,25.26,1.31
20080623:2030,0.0,,25.36,1.79
20080623:2130,1.32,,25.44,2.34
20080623:2230,22.13,,25.44,2.97
20080623:2330,85.79,,25.29,2.9
20080624:0030,163.96,,25.71,2.76
20080624:0130,324.89,,26.57,3.59
20080624:0230,394.02,,27.78,4.14
20080624:0330,404.13,,28.34,4.07
20080624:0430,326.59,,28.37,4.0
20080624:0530,395.52,,28.27,4.07
20080624:0630,88.53,,28.5,4.0
20080624:0730,111.71,,25.96,3.03
20080624:0830,137.79,,25.68,3.1
20080624:0930,41.73,,25.69,2.83
20080624:1030,2.56,,25.25,2.34
20080624:1130,0.0,,24.71,2.28
20080624:1230,0.0,,24.31,2.14
20080624:1330,0.0,,24.13,1.79
20080624:1430,0.0,,23.87,1.52
20080624:1530,0.0,,23.5,1.59
20080624:1630,0.0,,23.07,2.0
20080624:1730,0.0,,22.58,1.86
20080624:1830,0.0,,22.21,1.31
20080624:1930,0.0,,21.52,1.72
20080624:2030,0.0,,21.23,1.52
20080624:2130,4.16,,21.22,1.59
20080624:2230,47.99,,21.31,2.07
20080624:2330,98.03,,21.65,2.76
20080625:0030,202.76,,22.29,2.62
20080625:0130,309.78,,23.19,2.34
20080625:0230,265.17,,24.28,2.0
20080625:0330,376.73,,24.81,1.79
20080625:0430,368.14,,25.74,1.59
20080625:0530,290.31,,26.22,1.66
20080625:0630,206.02,,26.35,1.72
20080625:0730,210.89,,25.68,2.55
20080625:0830,121.74,,25.66,2.83
20080625:0930,37.68,,25.24,2.83
20080625:1030,4.75,,24.55,3.24
20080625:1130,0.0,,23.72,3.72
20080625:1230,0.0,,23.05,3.59
20080625:1330,0.0,,22.6,3.24
20080625:1430,0.0,,22.16,2.97
20080625:1530,0.0,,22.03,2.34
20080625:1630,0.0,,21.99,2.07
20080625:1730,0.0,,22.01,1.86
20080625:1830,0.0,,21.94,1.86
20080625:1930,0.0,,21.86,2.62
20080625:2030,0.0,,21.98,2.48
20080625:2130,5.59,,21.82,2.21
20080625:2230,61.36,,21.79,2.28
20080625:2330,200.03,,22.37,3.31
20080626:0030,324.98,,23.01,4.0
20080626:0130,345.28,,23.57,4.21
20080626:0230,518.46,,23.86,4.28
20080626:0330,544.62,,24.57,4.76
20080626:0430,487.48,,24.9,4.9
20080626:0530,500.06,,24.9,4.83
20080626:0630,342.48,,25.09,5.31
20080626:0730,307.0,,24.75,5.03
20080626:0830,129.29,,24.41,5.17
20080626:0930,59.09,,23.76,4.9
20080626:1030,3.83,,23.4,4.48
20080626:1130,0.0,,23.02,4.0
20080626:1230,0.0,,22.69,4.0
20080626:1330,0.0,,22.32,4.21
20080626:1430,0.0,,22.28,4.14
20080626:1530,0.0,,22.46,4.21
20080626:1630,0.0,,22.45,4.21
20080626:1730,0.0,,22.36,4.14
20080626:1830,0.0,,22.28,4.07
20080626:1930,0.0,,22.64,4.07
20080626:2030,0.0,,22.78,4.14
20080626:2130,0.0,,22.83,3.86
20080626:2230,3.4,,22.92,3.86
20080626:2330,33.84,,23.09,3.66
20080627:0030,30.56,,23.43,4.14
20080627:0130,42.43,,23.47,3.03
20080627:0230,135.98,,23.81,2.83
20080627:0330,89.95,,24.7,2.97
20080627:0430,91.59,,25.31,2.83
20080627:0530,112.65,,25.78,3.17
20080627:0630,68.92,,26.15,2.83
20080627:0730,40.17,,25.5,2.41
20080627:0830,46.52,,25.35,2.55
20080627:0930,29.08,,25.37,2.83
20080627:1030,0.0,,25.37,2.69
20080627:1130,0.0,,25.19,2.97
20080627:1230,0.0,,25.07,3.1
20080627:1330,0.0,,24.98,2.76
20080627:1430,0.0,,24.76,2.48
20080627:1530,0.0,,24.43,2.28
20080627:1630,0.0,,24.16,1.86
20080627:1730,0.0,,23.84,1.79
20080627:1830,0.0,,23.35,2.14
20080627:1930,0.0,,23.05,3.17
20080627:2030,0.0,,22.19,4.07
20080627:2130,1.51,,21.31,4.28
20080627:2230,31.04,,21.08,3.66
20080627:2330,122.43,,21.27,3.79
20080628:0030,234.26,,21.89,4.97
20080628:0130,271.71,,22.86,5.52
20080628:0230,332.26,,23.58,5.59
20080628:0330,375.12,,24.17,5.52
20080628:0430,323.9,,24.63,5.52
20080628:0530,312.55,,24.71,5.45
20080628:0630,163.93,,24.65,5.59
20080628:0730,163.93,,23.88,4.21
20080628:0830,137.27,,23.92,3.86
20080628:0930,61.09,,23.97,3.52
20080628:1030,9.63,,23.68,2.34
20080628:1130,0.0,,23.32,1.72
20080628:1230,0.0,,22.89,1.38
20080628:1330,0.0,,22.37,1.17
20080628:1430,0.0,,21.88,1.24
20080628:1530,0.0,,21.34,1.1
20080628:1630,0.0,,21.42,0.69
20080628:1730,0.0,,21.69,0.48
20080628:1830,0.0,,21.09,0.62
20080628:1930,0.0,,20.79,0.69
20080628:2030,0.0,,20.13,1.31
20080628:2130,14.77,,20.14,1.72
20080628:2230,74.88,,20.88,1.59
20080628:2330,212.79,,22.66,1.66
20080629:0030,404.76,,23.74,1.72
20080629:0130,532.95,,25.0,1.93
20080629:0230,634.11,,26.06,2.14
20080629:0330,664.59,,27.0,2.41
20080629:0430,644.46,,27.69,2.76
20080629:0530,583.98,,28.01,3.17
20080629:0630,508.29,,27.93,3.52
20080629:0730,376.68,,27.96,3.38
20080629:0830,222.26,,27.27,4.0
20080629:0930,66.18,,26.26,4.28
20080629:1030,10.45,,25.21,3.86
20080629:1130,0.0,,24.28,3.72
20080629:1230,0.0,,23.75,3.66
20080629:1330,0.0,,23.67,3.59
20080629:1430,0.0,,23.77,3.45
20080629:1530,0.0,,23.81,3.38
20080629:1630,0.0,,23.77,3.17
20080629:1730,0.0,,23.68,2.97
20080629:1830,0.0,,23.66,2.76
20080629:1930,0.0,,23.75,2.83
20080629:2030,0.0,,23.52,2.62
20080629:2130,1.95,,23.57,2.83
20080629:2230,17.21,,23.72,3.03
20080629:2330,55.91,,23.99,3.03
20080630:0030,42.32,,24.48,2.9
20080630:0130,37.85,,24.63,3.03
20080630:0230,128.18,,24.81,2.97
20080630:0330,229.18,,25.59,3.24
20080630:0430,236.47,,26.67,3.03
20080630:0530,317.51,,27.59,2.55
20080630:0630,340.62,,28.58,2.48
20080630:0730,285.9,,29.15,3.52
20080630:0830,186.78,,29.4,3.38
20080630:0930,57.97,,29.38,2.97
20080630:1030,6.0,,28.75,2.21
20080630:1130,0.0,,27.84,2.0
20080630:1230,0.0,,27.22,2.0
20080630:1330,0.0,,26.76,2.28
20080630:1430,0.0,,26.59,2.21
20080630:1530,0.0,,26.4,2.21
20080630:1630,0.0,,26.2,2.28
20080630:1730,0.0,,26.01,2.34
20080630:1830,0.0,,25.82,2.28
20080630:1930,0.0,,26.06,2.62
20080630:2030,0.0,,26.03,2.76
20080630:2130,10.45,,26.03,2.83
20080630:2230,62.35,,26.47,2.97
20080630:2330,216.34,,27.78,2.97
20080701:0030,338.62,,29.37,3.45
20080701:0130,487.32,,30.52,3.66
20080701:0230,550.12,,31.5,4.0
20080701:0330,625.27,,32.02,3.93
20080701:0430,614.72,,32.56,3.86
20080701:0530,578.24,,32.9,3.86
20080701:0630,495.31,,33.07,3.66
20080701:0730,357.62,,33.1,3.38
20080701:0830,199.87,,32.89,3.1
20080701:0930,68.17,,32.46,2.62
20080701:1030,12.2,,31.7,2.07
20080701:1130,0.0,,30.67,2.14
20080701:1230,0.0,,29.8,2.55
20080701:1330,0.0,,29.34,2.69
20080701:1430,0.0,,28.83,2.76
20080701:1530,0.0,,28.43,2.83
20080701:1630,0.0,,28.02,2.83
20080701:1730,0.0,,27.62,2.69
20080701:1830,0.0,,27.28,2.69
20080701:1930,0.0,,27.54,2.76
20080701:2030,0.0,,27.45,2.9
20080701:2130,11.24,,27.4,3.1
20080701:2230,67.4,,27.59,3.38
20080701:2330,153.32,,28.52,3.66
20080702:0030,258.02,,29.36,4.0
20080702:0130,347.91,,30.31,4.07
20080702:0230,483.97,,31.14,4.69
20080702:0330,415.8,,31.9,5.59
20080702:0430,530.42,,31.96,5.24
20080702:0530,537.46,,32.61,5.31
20080702:0630,211.56,,33.05,5.03
20080702:0730,200.99,,31.96,3.59
20080702:0830,159.3,,31.83,3.31
20080702:0930,42.2,,29.77,3.38
20080702:1030,9.59,,28.04,2.07
20080702:1130,0.0,,27.59,0.76
20080702:1230,0.0,,27.04,0.97
20080702:1330,0.0,,26.61,0.9
20080702:1430,0.0,,26.32,0.97
20080702:1530,0.0,,25.76,1.45
20080702:1630,0.0,,25.95,1.86
20080702:1730,0.0,,26.14,2.28
20080702:1830,0.0,,26.33,2.41
20080702:1930,0.0,,25.63,1.59
20080702:2030,0.0,,25.19,0.83
20080702:2130,6.1,,25.41,0.62
20080702:2230,52.46,,25.27,0.76
20080702:2330,128.67,,27.02,0.55
20080703:0030,263.85,,27.54,0.69
20080703:0130,380.97,,28.61,1.24
20080703:0230,533.83,,29.79,0.83
20080703:0330,575.77,,31.5,1.59
20080703:0430,581.07,,32.42,2.07
20080703:0530,503.12,,32.41,2.21
20080703:0630,423.67,,32.32,2.14
20080703:0730,332.09,,33.23,2.0
20080703:0830,202.2,,33.36,2.0
20080703:0930,58.7,,33.02,2.34
20080703:1030,8.41,,31.83,2.41
20080703:1130,0.0,,30.36,2.48
20080703:1230,0.0,,29.53,2.0
20080703:1330,0.0,,28.93,1.93
20080703:1430,0.0,,28.47,2.14
20080703:1530,0.0,,28.12,2.41
20080703:1630,0.0,,27.88,2.55
20080703:1730,0.0,,27.67,2.55
20080703:1830,0.0,,27.53,2.48
20080703:1930,0.0,,27.13,2.41
20080703:2030,0.0,,26.96,2.48
20080703:2130,13.03,,26.83,2.55
20080703:2230,71.0,,27.01,2.41
20080703:2330,195.8,,28.17,1.93
20080704:0030,348.9,,29.97,1.79
20080704:0130,470.36,,31.72,2.0
20080704:0230,559.93,,32.95,2.55
20080704:0330,606.53,,33.7,3.1
20080704:0430,603.23,,34.16,3.45
20080704:0530,576.56,,34.44,3.59
20080704:0630,469.71,,34.67,3.66
20080704:0730,327.31,,34.61,2.9
20080704:0830,203.76,,34.29,2.55
20080704:0930,65.13,,33.84,2.07
20080704:1030,10.91,,32.88,1.66
20080704:1130,0.0,,31.55,1.93
20080704:1230,0.0,,30.41,2.0
20080704:1330,0.0,,29.51,2.21
20080704:1430,0.0,,28.88,2.34
20080704:1530,0.0,,28.42,2.48
20080704:1630,0.0,,28.18,2.55
20080704:1730,0.0,,28.03,2.48
20080704:1830,0.0,,27.85,2.48
20080704:1930,0.0,,27.99,2.41
20080704:2030,0.0,,27.78,2.48
20080704:2130,8.21,,27.56,2.55
20080704:2230,59.55,,27.69,2.55
20080704:2330,218.89,,28.98,2.48
20080705:0030,387.71,,30.61,2.83
20080705:0130,523.29,,32.02,3.17
20080705:0230,615.61,,33.25,3.38
20080705:0330,664.61,,34.21,3.72
20080705:0430,666.97,,34.84,4.0
20080705:0530,620.19,,35.25,4.07
20080705:0630,527.65,,35.49,3.79
20080705:0730,391.71,,35.76,3.66
20080705:0830,223.92,,35.49,2.83
20080705:0930,61.61,,34.86,1.93
20080705:1030,9.12,,33.38,1.24
20080705:1130,0.0,,31.76,1.24
20080705:1230,0.0,,30.06,1.52
20080705:1330,0.0,,29.07,1.93
20080705:1430,0.0,,28.58,2.14
20080705:1530,0.0,,28.26,2.14
20080705:1630,0.0,,27.95,2.21
20080705:1730,0.0,,27.68,2.14
20080705:1830,0.0,,27.48,2.14
20080705:1930,0.0,,27.56,2.28
20080705:2030,0.0,,27.34,2.34
20080705:2130,7.9,,27.11,2.28
20080705:2230,57.93,,27.25,2.07
20080705:2330,219.02,,28.6,1.93
20080706:0030,387.54,,30.14,2.0
20080706:0130,518.12,,31.61,1.93
20080706:0230,602.58,,33.0,1.66
20080706:0330,644.48,,34.18,1.45
20080706:0430,633.15,,35.09,1.1
20080706:0530,547.72,,35.65,0.9
20080706:0630,457.82,,35.71,1.17
20080706:0730,361.18,,35.88,2.0
20080706:0830,211.92,,35.26,2.62
20080706:0930,59.35,,33.27,2.55
20080706:1030,8.39,,32.16,2.28
20080706:1130,0.0,,31.08,2.41
20080706:1230,0.0,,30.24,2.48
20080706:1330,0.0,,29.78,2.69
20080706:1430,0.0,,29.59,2.9
20080706:1530,0.0,,29.37,3.1
20080706:1630,0.0,,29.0,3.31
20080706:1730,0.0,,28.61,3.38
20080706:1830,0.0,,28.23,3.38
20080706:1930,0.0,,27.73,2.9
20080706:2030,0.0,,27.4,3.03
20080706:2130,7.82,,27.09,3.03
20080706:2230,58.02,,27.07,2.83
20080706:2330,219.39,,27.93,2.9
20080707:0030,391.17,,29.07,3.31
20080707:0130,527.23,,30.21,3.31
20080707:0230,619.4,,31.29,3.38
20080707:0330,665.94,,32.17,3.52
20080707:0430,634.28,,32.84,3.72
20080707:0530,602.04,,33.19,3.93
20080707:0630,499.56,,33.44,4.21
20080707:0730,365.97,,33.44,3.59
20080707:0830,185.73,,32.77,4.21
20080707:0930,59.66,,31.71,4.34
20080707:1030,8.33,,30.75,4.69
20080707:1130,0.0,,29.88,4.69
20080707:1230,0.0,,29.35,4.62
20080707:1330,0.0,,28.8,4.55
20080707:1430,0.0,,28.23,4.48
20080707:1530,0.0,,27.73,4.21
20080707:1630,0.0,,27.31,3.93
20080707:1730,0.0,,26.96,3.66
20080707:1830,0.0,,26.65,3.52
20080707:1930,0.0,,26.84,3.86
20080707:2030,0.0,,26.65,3.79
20080707:2130,7.77,,26.48,3.66
20080707:2230,58.31,,26.65,3.59
20080707:2330,211.46,,27.42,4.07
20080708:0030,385.53,,28.28,4.62
20080708:0130,527.4,,29.21,4.9
20080708:0230,624.81,,30.17,5.17
20080708:0330,667.78,,31.04,5.45
20080708:0430,646.31,,31.64,5.66
20080708:0530,617.0,,31.93,5.72
20080708:0630,530.51,,32.05,5.86
20080708:0730,358.73,,32.26,5.59
20080708:0830,207.16,,31.02,5.17
20080708:0930,59.4,,30.81,5.1
20080708:1030,7.88,,29.98,5.24
20080708:1130,0.0,,29.26,5.31
20080708:1230,0.0,,28.77,5.1
20080708:1330,0.0,,28.32,4.83
20080708:1430,0.0,,27.88,4.69
20080708:1530,0.0,,27.48,4.41
20080708:1630,0.0,,27.13,4.07
20080708:1730,0.0,,26.83,3.86
20080708:1830,0.0,,26.57,3.72
20080708:1930,0.0,,26.86,4.0
20080708:2030,0.0,,26.72,3.86
20080708:2130,8.15,,26.57,3.66
20080708:2230,62.18,,26.69,3.66
20080708:2330,208.99,,27.39,3.93
20080709:0030,380.26,,28.29,4.14
20080709:0130,515.03,,29.29,3.93
20080709:0230,593.75,,30.31,3.86
20080709:0330,638.27,,31.25,3.86
20080709:0430,624.51,,32.05,3.72
20080709:0530,535.43,,32.64,3.52
20080709:0630,375.92,,32.84,3.24
20080709:0730,232.73,,32.74,2.21
20080709:0830,131.29,,32.22,1.93
20080709:0930,49.91,,31.41,2.07
20080709:1030,8.4,,30.49,2.48
20080709:1130,0.0,,29.73,2.83
20080709:1230,0.0,,29.23,2.97
20080709:1330,0.0,,28.76,3.1
20080709:1430,0.0,,28.41,2.9
20080709:1530,0.0,,28.07,2.62
20080709:1630,0.0,,27.77,2.48
20080709:1730,0.0,,27.55,2.41
20080709:1830,0.0,,27.39,2.21
20080709:1930,0.0,,27.37,2.0
20080709:2030,0.0,,27.16,2.14
20080709:2130,3.05,,26.9,2.14
20080709:2230,31.8,,26.87,2.21
20080709:2330,104.27,,27.28,2.0
20080710:0030,204.75,,27.99,2.21
20080710:0130,316.95,,28.87,2.07
20080710:0230,332.82,,29.72,1.93
20080710:0330,392.11,,30.29,1.86
20080710:0430,509.15,,30.86,2.0
20080710:0530,390.13,,31.61,1.93
20080710:0630,416.2,,31.67,1.86
20080710:0730,337.96,,33.08,2.28
20080710:0830,195.09,,32.64,3.03
20080710:0930,69.14,,31.59,3.66
20080710:1030,12.41,,30.49,3.72
20080710:1130,0.0,,29.55,3.38
20080710:1230,0.0,,29.07,3.31
20080710:1330,0.0,,28.8,3.1
20080710:1430,0.0,,28.55,2.76
20080710:1530,0.0,,28.18,2.62
20080710:1630,0.0,,27.88,2.9
20080710:1730,0.0,,27.63,2.69
20080710:1830,0.0,,27.34,2.34
20080710:1930,0.0,,27.45,2.34
20080710:2030,0.0,,27.22,2.14
20080710:2130,10.16,,26.99,2.0
20080710:2230,70.7,,27.08,1.86
20080710:2330,180.11,,28.08,2.07
20080711:0030,320.47,,29.07,2.14
20080711:0130,404.91,,30.17,2.07
20080711:0230,519.79,,31.01,1.79
20080711:0330,576.04,,31.63,1.59
20080711:0430,563.24,,32.19,1.31
20080711:0530,498.79,,32.57,1.31
20080711:0630,457.91,,32.76,1.45
20080711:0730,332.73,,33.62,1.66
20080711:0830,182.89,,32.81,2.48
20080711:0930,58.72,,31.4,2.62
20080711:1030,5.45,,30.47,2.41
20080711:1130,0.0,,29.73,2.0
20080711:1230,0.0,,29.29,1.72
20080711:1330,0.0,,28.8,1.45
20080711:1430,0.0,,28.33,1.59
20080711:1530,0.0,,27.93,1.59
20080711:1630,0.0,,27.55,1.45
20080711:1730,0.0,,27.2,1.45
20080711:1830,0.0,,26.91,1.24
20080711:1930,0.0,,26.42,0.69
20080711:2030,0.0,,26.3,0.69
20080711:2130,6.52,,26.22,0.76
20080711:2230,44.42,,26.5,0.76
20080711:2330,137.9,,27.58,0.9
20080712:0030,257.07,,28.33,1.1
20080712:0130,330.97,,29.14,1.24
20080712:0230,408.53,,29.86,1.1
20080712:0330,406.68,,30.55,0.9
20080712:0430,421.44,,30.95,0.69
20080712:0530,454.48,,31.29,0.14
20080712:0630,454.79,,31.75,0.83
20080712:0730,316.38,,32.92,1.31
20080712:0830,125.59,,31.52,2.48
20080712:0930,48.13,,29.84,2.07
20080712:1030,5.36,,29.34,0.41
20080712:1130,0.0,,28.86,0.48
20080712:1230,0.0,,28.19,0.62
20080712:1330,0.0,,27.67,0.97
20080712:1430,0.0,,27.29,0.9
20080712:1530,0.0,,27.1,0.83
20080712:1630,0.0,,26.86,0.97
20080712:1730,0.0,,26.72,1.24
20080712:1830,0.0,,26.61,1.03
20080712:1930,0.0,,26.71,1.52
20080712:2030,0.0,,26.59,1.38
20080712:2130,9.27,,26.45,1.38
20080712:2230,67.53,,26.82,1.17
20080712:2330,177.75,,28.06,1.24
20080713:0030,298.51,,29.03,1.38
20080713:0130,421.07,,29.99,1.38
20080713:0230,451.54,,30.81,1.1
20080713:0330,475.45,,31.31,0.83
20080713:0430,450.95,,31.69,1.1
20080713:0530,430.37,,31.8,1.66
20080713:0630,332.62,,31.82,2.76
20080713:0730,211.44,,32.15,2.62
20080713:0830,119.84,,31.33,2.34
20080713:0930,28.07,,30.64,1.72
20080713:1030,5.68,,29.79,1.59
20080713:1130,0.0,,29.15,1.52
20080713:1230,0.0,,28.71,1.59
20080713:1330,0.0,,28.44,2.48
20080713:1430,0.0,,28.36,2.83
20080713:1530,0.0,,28.17,2.69
20080713:1630,0.0,,27.93,2.41
20080713:1730,0.0,,27.65,2.28
20080713:1830,0.0,,27.39,2.28
20080713:1930,0.0,,27.3,2.48
20080713:2030,0.0,,27.09,2.69
20080713:2130,6.42,,26.91,2.83
20080713:2230,55.59,,27.04,2.83
20080713:2330,209.62,,27.97,3.03
20080714:0030,378.89,,29.15,3.03
20080714:0130,512.22,,30.37,2.83
20080714:0230,601.97,,31.48,2.55
20080714:0330,643.11,,32.42,2.34
20080714:0430,639.2,,33.09,2.41
20080714:0530,574.04,,33.44,2.48
20080714:0630,458.64,,33.52,2.62
20080714:0730,335.12,,33.51,2.14
20080714:0830,182.93,,33.19,3.17
20080714:0930,69.23,,31.85,3.31
20080714:1030,10.89,,31.15,2.69
20080714:1130,0.0,,30.31,3.03
20080714:1230,0.0,,29.71,3.17
20080714:1330,0.0,,29.26,3.45
20080714:1430,0.0,,28.85,3.59
20080714:1530,0.0,,28.49,3.79
20080714:1630,0.0,,28.18,3.86
20080714:1730,0.0,,27.85,3.66
20080714:1830,0.0,,27.55,3.38
20080714:1930,0.0,,27.49,3.59
20080714:2030,0.0,,27.28,3.52
20080714:2130,6.28,,27.08,3.38
20080714:2230,55.38,,27.14,3.17
20080714:2330,210.13,,27.9,3.17
20080715:0030,381.45,,28.98,3.38
20080715:0130,517.65,,30.09,3.38
20080715:0230,611.16,,31.21,3.31
20080715:0330,657.23,,32.23,3.1
20080715:0430,652.2,,33.05,2.9
20080715:0530,601.79,,33.57,2.76
20080715:0630,512.52,,33.79,2.76
20080715:0730,374.92,,34.18,2.69
20080715:0830,190.75,,33.69,3.24
20080715:0930,53.09,,32.33,3.72
20080715:1030,7.41,,31.21,3.72
20080715:1130,0.0,,30.36,3.86
20080715:1230,0.0,,29.79,4.21
20080715:1330,0.0,,29.36,4.55
20080715:1430,0.0,,29.02,4.48
20080715:1530,0.0,,28.65,4.07
20080715:1630,0.0,,28.29,3.59
20080715:1730,0.0,,27.85,3.52
20080715:1830,0.0,,27.51,3.45
20080715:1930,0.0,,27.59,3.17
20080715:2030,0.0,,27.34,2.97
20080715:2130,8.71,,27.02,2.76
20080715:2230,62.39,,26.98,2.55
20080715:2330,207.64,,27.82,2.69
20080716:0030,372.59,,29.01,2.9
20080716:0130,509.23,,30.27,2.48
20080716:0230,596.94,,31.54,1.93
20080716:0330,641.46,,32.65,1.66
20080716:0430,644.63,,33.48,1.86
20080716:0530,604.87,,33.96,2.0
20080716:0630,508.39,,34.13,2.0
20080716:0730,336.45,,34.4,2.41
20080716:0830,165.94,,33.47,2.9
20080716:0930,63.65,,31.77,2.34
20080716:1030,8.28,,31.11,2.14
20080716:1130,0.0,,30.21,2.21
20080716:1230,0.0,,29.43,2.55
20080716:1330,0.0,,28.92,2.83
20080716:1430,0.0,,28.47,3.03
20080716:1530,0.0,,28.12,3.03
20080716:1630,0.0,,27.8,2.83
20080716:1730,0.0,,27.52,2.41
20080716:1830,0.0,,27.15,2.28
20080716:1930,0.0,,27.11,2.07
20080716:2030,0.0,,26.87,2.07
20080716:2130,5.9,,26.65,2.07
20080716:2230,53.98,,26.78,1.72
20080716:2330,211.79,,28.07,1.59
20080717:0030,379.41,,29.43,1.31
20080717:0130,509.04,,30.67,0.9
20080717:0230,600.85,,31.81,1.31
20080717:0330,651.82,,32.71,2.0
20080717:0430,655.38,,33.27,2.62
20080717:0530,616.99,,33.42,3.17
20080717:0630,497.64,,33.32,3.66
20080717:0730,349.25,,33.47,4.14
20080717:0830,206.72,,32.61,4.55
20080717:0930,60.91,,31.73,4.62
20080717:1030,5.29,,30.79,4.55
20080717:1130,0.0,,29.93,4.62
20080717:1230,0.0,,29.37,4.55
20080717:1330,0.0,,28.96,4.34
20080717:1430,0.0,,28.5,3.93
20080717:1530,0.0,,28.01,3.66
20080717:1630,0.0,,27.62,3.72
20080717:1730,0.0,,27.38,3.72
20080717:1830,0.0,,27.16,3.24
20080717:1930,0.0,,27.33,3.24
20080717:2030,0.0,,27.16,2.97
20080717:2130,7.35,,27.05,2.69
20080717:2230,55.82,,27.26,2.55
20080717:2330,198.8,,28.26,3.24
20080718:0030,343.36,,29.31,3.45
20080718:0130,483.87,,30.37,3.72
20080718:0230,543.81,,31.36,3.66
20080718:0330,609.52,,31.97,3.86
20080718:0430,598.24,,32.24,4.28
20080718:0530,524.22,,32.53,4.28
20080718:0630,469.49,,32.44,4.48
20080718:0730,335.23,,32.52,5.31
20080718:0830,158.7,,32.05,5.52
20080718:0930,60.28,,31.34,5.03
20080718:1030,7.33,,30.84,5.1
20080718:1130,0.0,,30.04,5.1
20080718:1230,0.0,,29.41,4.83
20080718:1330,0.0,,28.91,4.48
20080718:1430,0.0,,28.49,4.28
20080718:1530,0.0,,28.15,4.0
20080718:1630,0.0,,27.92,4.0
20080718:1730,0.0,,27.79,4.34
20080718:1830,0.0,,27.76,4.34
20080718:1930,0.0,,27.97,4.0
20080718:2030,0.0,,27.67,3.66
20080718:2130,6.38,,27.27,3.66
20080718:2230,59.1,,27.32,4.28
20080718:2330,183.6,,28.07,5.1
20080719:0030,275.85,,29.14,6.28
20080719:0130,211.56,,29.71,5.93
20080719:0230,288.04,,29.74,5.52
20080719:0330,363.88,,29.74,5.52
20080719:0430,418.88,,29.79,4.9
20080719:0530,400.88,,30.04,4.21
20080719:0630,218.8,,30.25,3.24
20080719:0730,121.26,,28.72,2.48
20080719:0830,81.73,,27.78,0.76
20080719:0930,30.87,,27.59,1.1
20080719:1030,0.0,,26.8,4.07
20080719:1130,0.0,,25.85,5.86
20080719:1230,0.0,,25.45,6.48
20080719:1330,0.0,,25.25,6.0
20080719:1430,0.0,,25.11,5.86
20080719:1530,0.0,,24.98,5.72
20080719:1630,0.0,,24.82,5.31
20080719:1730,0.0,,24.71,4.76
20080719:1830,0.0,,24.9,4.41
20080719:1930,0.0,,24.71,4.28
20080719:2030,0.0,,24.58,3.93
20080719:2130,5.24,,24.44,3.66
20080719:2230,63.8,,24.54,3.45
20080719:2330,186.81,,25.25,3.17
20080720:0030,320.09,,26.31,3.72
20080720:0130,481.44,,27.24,3.79
20080720:0230,574.44,,28.39,4.0
20080720:0330,574.59,,29.53,4.9
20080720:0430,543.27,,30.23,4.48
20080720:0530,486.03,,30.76,4.55
20080720:0630,369.14,,31.29,4.07
20080720:0730,321.79,,31.0,3.72
20080720:0830,174.56,,30.88,3.24
20080720:0930,55.48,,30.23,2.69
20080720:1030,7.88,,29.19,2.69
20080720:1130,0.0,,28.04,2.41
20080720:1230,0.0,,27.26,1.93
20080720:1330,0.0,,26.65,1.66
20080720:1430,0.0,,25.9,1.17
20080720:1530,0.0,,25.53,0.9
20080720:1630,0.0,,24.83,1.1
20080720:1730,0.0,,24.44,1.17
20080720:1830,0.0,,24.23,1.1
20080720:1930,0.0,,24.65,0.97
20080720:2030,0.0,,25.27,0.69
20080720:2130,5.03,,25.22,0.62
20080720:2230,53.3,,24.77,0.76
20080720:2330,206.63,,27.13,0.9
20080721:0030,367.53,,28.31,1.03
20080721:0130,504.16,,29.33,0.97
20080721:0230,595.86,,30.33,1.1
20080721:0330,649.93,,31.22,1.45
